level_0,index,tconst,startYear_x,runtimeMinutes_x,genres_x,averageRating,numVotes,primaryTitle,genres,startYear_st,runtimeMinutes_st,averageRating_st,numVotes_st,genre_clean,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,reality,romance,sci,sport,thriller,tv,war,western
59,4269,tt0021814,1931,75,"Drama,Fantasy,Horror",7.4,53580.0,Dracula,Drama,0.14953271028037207,0.05758157389635317,0.7356321839080462,0.017933401530439555,"Drama , Fantasy , Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,4312,tt0021884,1931,70,"Drama,Horror,Sci-Fi",7.8,73704.0,Frankenstein,Drama,0.14953271028037207,0.047984644913627625,0.781609195402299,0.02551850782520333,"Drama , Horror , Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
61,4426,tt0022100,1931,117,"Crime,Mystery,Thriller",8.3,158245.0,M,Crime,0.14953271028037207,0.1381957773512476,0.8390804597701151,0.0573835680153059,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,4459,tt0022158,1931,77,"Comedy,Family,Musical",7.4,13695.0,Monkey Business,Comedy,0.14953271028037207,0.061420345489443376,0.7356321839080462,0.002900010327564723,"Comedy , Family , Musical",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,4525,tt0022286,1931,83,"Crime,Drama",7.6,21438.0,The Public Enemy,Crime,0.14953271028037207,0.072936660268714,0.7586206896551725,0.005818489657735458,"Crime , Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4813,tt0022835,1931,98,"Horror,Sci-Fi",7.6,14182.0,Dr. Jekyll and Mr. Hyde,Horror,0.14953271028037207,0.1017274472168906,0.7586206896551725,0.0030835695983632695,"Horror , Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
65,4836,tt0022879,1932,80,"Drama,Romance,War",6.4,6188.0,A Farewell to Arms,Drama,0.1588785046728951,0.06717850287907869,0.6206896551724139,7.048374463927785e-05,"Drama , Romance , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
66,4855,tt0022913,1932,64,"Drama,Horror",7.8,47003.0,Freaks,Drama,0.1588785046728951,0.036468330134357005,0.781609195402299,0.015454409078607843,"Drama , Horror",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,4877,tt0022958,1932,112,"Drama,Romance",7.3,19558.0,Grand Hotel,Drama,0.1588785046728951,0.1285988483685221,0.7241379310344829,0.005109883027137373,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,4917,tt0023027,1932,68,"Comedy,Family,Musical",7.5,12811.0,Horse Feathers,Comedy,0.1588785046728951,0.04414587332053742,0.7471264367816093,0.00256681444381541,"Comedy , Family , Musical",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69,5034,tt0023238,1932,63,"Action,Adventure,Horror",7.1,12681.0,The Most Dangerous Game,Action,0.1588785046728951,0.0345489443378119,0.7011494252873564,0.0025178150491463928,"Action , Adventure , Horror",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,5038,tt0023245,1932,73,"Fantasy,Horror",7.0,27479.0,The Mummy,Fantasy,0.1588785046728951,0.05374280230326296,0.6896551724137933,0.008095453836162609,"Fantasy , Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,5061,tt0023293,1932,72,"Adventure,Comedy,Drama",7.0,11353.0,The Old Dark House,Adventure,0.1588785046728951,0.05182341650671786,0.6896551724137933,0.0020172673866813615,"Adventure , Comedy , Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,5135,tt0023427,1932,93,"Action,Crime,Drama",7.7,28300.0,Scarface,Action,0.1588785046728951,0.09213051823416506,0.7701149425287358,0.008404903859418474,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,5202,tt0023551,1932,100,"Action,Adventure,Romance",7.0,7657.0,Tarzan the Ape Man,Action,0.1588785046728951,0.10556621880998081,0.6896551724137933,0.000624176904399166,"Action , Adventure , Romance",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,5208,tt0023563,1933,122,"Crime,Mystery,Thriller",7.9,12769.0,The Testament of Dr. Mabuse,Crime,0.16822429906541814,0.14779270633397312,0.7931034482758622,0.002550983870153112,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
75,5237,tt0023622,1932,83,"Comedy,Crime,Romance",8.0,14927.0,Trouble in Paradise,Comedy,0.1588785046728951,0.072936660268714,0.8045977011494254,0.003364373821658788,"Comedy , Crime , Romance",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,5252,tt0023649,1932,75,"Fantasy,Horror",7.4,18709.0,Vampyr,Fantasy,0.1588785046728951,0.05758157389635317,0.7356321839080462,0.004789879288106641,"Fantasy , Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,5279,tt0023694,1932,69,Horror,6.3,10777.0,White Zombie,Horror,0.1588785046728951,0.04606525911708252,0.6091954022988506,0.0018001623764555652,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,5316,tt0023775,1933,71,"Drama,Romance",7.5,7176.0,Baby Face,Drama,0.16822429906541814,0.049904030710172756,0.7471264367816093,0.0004428791441238042,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,5403,tt0023940,1933,91,"Comedy,Romance",7.4,6950.0,Design for Living,Comedy,0.16822429906541814,0.08829174664107485,0.7356321839080462,0.0003576955810838216,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,5410,tt0023948,1933,111,Drama,7.5,8467.0,Dinner at Eight,Drama,0.16822429906541814,0.126679462571977,0.7471264367816093,0.0009294808250291924,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,5421,tt0023969,1933,69,"Comedy,Musical",7.8,60394.0,Duck Soup,Comedy,0.16822429906541814,0.04606525911708252,0.781609195402299,0.02050172364793709,"Comedy , Musical",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,5463,tt0024034,1933,89,"Comedy,Drama,Musical",7.3,12159.0,42nd Street,Comedy,0.16822429906541814,0.08445297504798464,0.7241379310344829,0.002321063633629265,"Comedy , Drama , Musical",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,5489,tt0024069,1933,97,"Comedy,Drama,Musical",7.7,8355.0,Gold Diggers of 1933,Comedy,0.16822429906541814,0.0998080614203455,0.7701149425287358,0.000887265961929732,"Comedy , Drama , Musical",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,5548,tt0024184,1933,71,"Horror,Sci-Fi",7.6,36043.0,The Invisible Man,Horror,0.16822429906541814,0.049904030710172756,0.7586206896551725,0.011323383189589212,"Horror , Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
85,5567,tt0024216,1933,100,"Adventure,Horror,Sci-Fi",7.9,86051.0,King Kong,Adventure,0.16822429906541814,0.10556621880998081,0.7931034482758622,0.030172319563498317,"Adventure , Horror , Sci-Fi",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
86,5595,tt0024264,1933,115,"Drama,Family,Romance",7.2,7216.0,Little Women,Drama,0.16822429906541814,0.1343570057581574,0.7126436781609197,0.0004579558809450399,"Drama , Family , Romance",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,5707,tt0024481,1933,99,"Biography,Drama,Romance",7.5,8012.0,Queen Christina,Biography,0.16822429906541814,0.1036468330134357,0.7471264367816093,0.000757982943687634,"Biography , Drama , Romance",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,5741,tt0024548,1933,66,"Comedy,Drama,History",6.3,6258.0,She Done Him Wrong,Comedy,0.16822429906541814,0.04030710172744721,0.6091954022988506,9.686803407644084e-05,"Comedy , Drama , History",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,5771,tt0024601,1933,68,"Comedy,Family",7.5,9014.0,Sons of the Desert,Comedy,0.16822429906541814,0.04414587332053742,0.7471264367816093,0.0011356552010595932,"Comedy , Family",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5897,tt0024844,1934,89,"Comedy,Drama,Romance",7.8,16177.0,L'Atalante,Comedy,0.17757009345794117,0.08445297504798464,0.781609195402299,0.0038355218473224094,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,5901,tt0024852,1934,77,"Comedy,Family,Fantasy",7.1,6920.0,March of the Wooden Soldiers,Comedy,0.17757009345794117,0.061420345489443376,0.7011494252873564,0.0003463880284678947,"Comedy , Family , Fantasy",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5923,tt0024894,1934,65,"Adventure,Crime,Horror",6.9,11651.0,The Black Cat,Adventure,0.17757009345794117,0.03838771593090211,0.6781609195402301,0.0021295890759995685,"Adventure , Crime , Horror",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,6078,tt0025164,1934,107,"Comedy,Musical,Romance",7.4,8048.0,The Gay Divorcee,Comedy,0.17757009345794117,0.11900191938579653,0.7356321839080462,0.0007715520068267466,"Comedy , Musical , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94,6160,tt0025316,1934,105,"Comedy,Romance",8.1,104389.0,It Happened One Night,Comedy,0.17757009345794117,0.11516314779270632,0.8160919540229886,0.037084249559193906,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,6235,tt0025452,1934,75,"Crime,Mystery,Thriller",6.7,19422.0,The Man Who Knew Too Much,Crime,0.17757009345794117,0.05758157389635317,0.6551724137931035,0.00505862212194517,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
96,6313,tt0025586,1934,83,"Drama,Romance",7.0,7534.0,Of Human Bondage,Drama,0.17757009345794117,0.072936660268714,0.6896551724137933,0.0005778159386738654,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,6391,tt0025746,1934,104,"Drama,History,Romance",7.5,6668.0,The Scarlet Empress,Drama,0.17757009345794117,0.11324376199616122,0.7471264367816093,0.0002514045864941087,"Drama , History , Romance",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
98,6453,tt0025878,1934,91,"Comedy,Mystery",7.9,30155.0,The Thin Man,Comedy,0.17757009345794117,0.08829174664107485,0.7931034482758622,0.009104087529503289,"Comedy , Mystery",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,6471,tt0025913,1935,114,"Documentary,History",7.2,17459.0,The Triumph of the Will,Documentary,0.1869158878504642,0.1324376199616123,0.7126436781609197,0.00431873126244302,"Documentary , History",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6473,tt0025919,1934,91,"Comedy,Romance",7.3,6630.0,Twentieth Century,Comedy,0.17757009345794117,0.08829174664107485,0.7241379310344829,0.00023708168651393434,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101,6542,tt0026029,1935,86,"Crime,Mystery,Thriller",7.6,57514.0,The 39 Steps,Crime,0.1869158878504642,0.07869481765834933,0.7586206896551725,0.019416198596808106,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
102,6613,tt0026138,1935,75,"Drama,Horror,Sci-Fi",7.8,49259.0,The Bride of Frankenstein,Drama,0.1869158878504642,0.05758157389635317,0.781609195402299,0.016304737035325548,"Drama , Horror , Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
103,6626,tt0026174,1935,119,"Action,Adventure,History",7.7,14616.0,Captain Blood,Action,0.1869158878504642,0.1420345489443378,0.7701149425287358,0.003247152192873679,"Action , Adventure , History",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6851,tt0026529,1935,91,"Crime,Drama",7.4,6587.0,The Informer,Crime,0.1869158878504642,0.08829174664107485,0.7356321839080462,0.000220874194431106,"Crime , Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,6988,tt0026752,1935,132,"Adventure,Biography,Drama",7.7,23265.0,Mutiny on the Bounty,Adventure,0.1869158878504642,0.16698656429942416,0.7701149425287358,0.006507119612045408,"Adventure , Biography , Drama",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7006,tt0026778,1935,96,"Comedy,Music,Musical",7.8,33144.0,A Night at the Opera,Comedy,0.1869158878504642,0.0978886756238004,0.781609195402299,0.01023069668847014,"Comedy , Music , Musical",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
107,7214,tt0027125,1935,101,"Comedy,Musical,Romance",7.7,19388.0,Top Hat,Comedy,0.1869158878504642,0.10748560460652591,0.7701149425287358,0.005045806895647121,"Comedy , Musical , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
108,7304,tt0027260,1936,112,"Comedy,Crime,Mystery",7.6,11185.0,After the Thin Man,Comedy,0.1962616822429908,0.1285988483685221,0.7586206896551725,0.001953945092032171,"Comedy , Crime , Mystery",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,7474,tt0027532,1936,101,"Drama,Romance",7.8,9354.0,Dodsworth,Drama,0.1962616822429908,0.10748560460652591,0.781609195402299,0.001263807464040098,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,7481,tt0027545,1936,71,"Drama,Fantasy,Horror",6.3,7137.0,Dracula's Daughter,Drama,0.1962616822429908,0.049904030710172756,0.6091954022988506,0.0004281793257230994,"Drama , Fantasy , Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,7577,tt0027698,1936,176,"Drama,Musical",6.7,8295.0,The Great Ziegfeld,Drama,0.1962616822429908,0.2514395393474088,0.6551724137931035,0.0008646508566978782,"Drama , Musical",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,7695,tt0027884,1936,98,"Comedy,Romance",7.8,8153.0,Libeled Lady,Comedy,0.1962616822429908,0.1017274472168906,0.781609195402299,0.0008111284409824909,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
113,7750,tt0027977,1936,87,"Comedy,Drama,Romance",8.5,242281.0,Modern Times,Comedy,0.1962616822429908,0.08061420345489444,0.8620689655172415,0.08905828440304038,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114,7761,tt0027996,1936,115,"Comedy,Drama,Romance",7.8,21813.0,Mr. Deeds Goes to Town,Comedy,0.1962616822429908,0.1343570057581574,0.781609195402299,0.005959834065434546,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,7771,tt0028010,1936,94,"Comedy,Drama,Romance",8.0,24142.0,My Man Godfrey,Comedy,0.1962616822429908,0.09404990403071016,0.8045977011494254,0.006837677066851004,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116,7817,tt0028096,1936,82,"Drama,Thriller",7.5,14048.0,The Petrified Forest,Drama,0.1962616822429908,0.07101727447216889,0.7471264367816093,0.0030330625300121297,"Drama , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,7899,tt0028212,1936,76,"Crime,Thriller",7.0,17204.0,Sabotage,Crime,0.1962616822429908,0.05950095969289827,0.6896551724137933,0.004222617065207641,"Crime , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,7914,tt0028231,1936,86,"Mystery,Thriller",6.4,8555.0,Secret Agent,Mystery,0.1962616822429908,0.07869481765834933,0.6206896551724139,0.0009626496460359113,"Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
119,7989,tt0028333,1936,103,"Comedy,Musical,Romance",7.5,13835.0,Swing Time,Comedy,0.1962616822429908,0.11132437619961612,0.7471264367816093,0.002952778906439048,"Comedy , Musical , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120,7998,tt0028346,1936,66,"Comedy,Crime,Drama",3.7,8763.0,Reefer Madness,Comedy,0.1962616822429908,0.04030710172744721,0.31034482758620696,0.001041048677506338,"Comedy , Crime , Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,8007,tt0028358,1936,100,"Drama,Sci-Fi,War",6.6,8235.0,Things to Come,Drama,0.1962616822429908,0.10556621880998081,0.6436781609195403,0.0008420357514660245,"Drama , Sci-Fi , War",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
122,8156,tt0028597,1937,90,"Comedy,Romance",7.7,19830.0,The Awful Truth,Comedy,0.20560747663551382,0.08637236084452975,0.7701149425287358,0.005212404837521776,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,8216,tt0028683,1936,109,"Drama,Romance",7.3,8155.0,Camille,Drama,0.1962616822429908,0.12284069097888677,0.7241379310344829,0.0008118822778235527,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,8220,tt0028691,1937,117,"Adventure,Drama,Family",8.0,10016.0,Captains Courageous,Adventure,0.20560747663551382,0.1381957773512476,0.8045977011494254,0.001513327458431552,"Adventure , Drama , Family",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,8270,tt0028772,1937,111,"Comedy,Family,Musical",7.5,13925.0,A Day at the Races,Comedy,0.20560747663551382,0.126679462571977,0.7471264367816093,0.002986701564286829,"Comedy , Family , Musical",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126,8377,tt0028950,1937,113,"Drama,War",8.1,36899.0,The Grand Illusion,Drama,0.20560747663551382,0.1305182341650672,0.8160919540229886,0.011646025357563658,"Drama , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,8512,tt0029146,1937,116,"Biography,Drama",7.2,8346.0,The Life of Emile Zola,Biography,0.20560747663551382,0.1362763915547025,0.7126436781609197,0.000883873696144954,"Biography , Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,8518,tt0029162,1937,132,"Adventure,Drama,Fantasy",7.6,13418.0,Lost Horizon,Adventure,0.20560747663551382,0.16698656429942416,0.7586206896551725,0.002795603925077664,"Adventure , Drama , Fantasy",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,8533,tt0029192,1937,91,"Comedy,Drama,Romance",8.2,8638.0,Make Way for Tomorrow,Comedy,0.20560747663551382,0.08829174664107485,0.8275862068965518,0.0009939338749399757,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,8590,tt0029284,1940,88,"Comedy,Romance",7.3,10751.0,My Favorite Wife,Comedy,0.23364485981308292,0.08253358925143954,0.7241379310344829,0.0017903624975217614,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,8617,tt0029322,1937,77,"Comedy,Drama,Fantasy",6.9,6759.0,Nothing Sacred,Comedy,0.20560747663551382,0.061420345489443376,0.6781609195402301,0.0002857041627624202,"Comedy , Drama , Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,8685,tt0029453,1937,94,"Crime,Drama,Romance",7.7,7578.0,Pépé le Moko,Crime,0.20560747663551382,0.09404990403071016,0.7701149425287358,0.000594400349177225,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,8739,tt0029546,1937,109,"Comedy,Musical,Romance",7.5,7372.0,Shall We Dance,Comedy,0.20560747663551382,0.12284069097888677,0.7471264367816093,0.00051675515454786,"Comedy , Musical , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
134,8765,tt0029583,1937,83,"Adventure,Animation,Family",7.6,200096.0,Snow White and the Seven Dwarfs,Adventure,0.20560747663551382,0.072936660268714,0.7586206896551725,0.07315798083294447,"Adventure , Animation , Family",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8779,tt0029604,1937,92,"Comedy,Drama",7.7,8512.0,Stage Door,Comedy,0.20560747663551382,0.09021113243761995,0.7701149425287358,0.000946442153953083,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,8781,tt0029606,1937,111,"Drama,Romance",7.3,10007.0,A Star Is Born,Drama,0.20560747663551382,0.126679462571977,0.7241379310344829,0.001509935192646774,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137,8828,tt0029682,1937,97,"Comedy,Fantasy,Romance",7.2,7717.0,Topper,Comedy,0.20560747663551382,0.0998080614203455,0.7126436781609197,0.0006467920096310197,"Comedy , Fantasy , Romance",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,8866,tt0029747,1937,66,"Comedy,Family,Western",7.6,8485.0,Way Out West,Comedy,0.20560747663551382,0.04030710172744721,0.7586206896551725,0.0009362653565987487,"Comedy , Family , Western",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,8909,tt0029811,1937,80,"Crime,Mystery,Romance",6.8,9892.0,Young and Innocent,Crime,0.20560747663551382,0.06717850287907869,0.6666666666666667,0.0014665895742857209,"Crime , Mystery , Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
140,8931,tt0029843,1938,102,"Action,Adventure,Romance",7.9,51452.0,The Adventures of Robin Hood,Action,0.21495327102803685,0.10940499040307101,0.7931034482758622,0.017131319131549805,"Action , Adventure , Romance",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,8937,tt0029850,1938,112,"Action,Biography,Drama",7.5,11533.0,Alexander Nevsky,Action,0.21495327102803685,0.1285988483685221,0.7471264367816093,0.0020851127023769228,"Action , Biography , Drama",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,9002,tt0029947,1938,102,Comedy,7.8,61958.0,Bringing Up Baby,Comedy,0.21495327102803685,0.10940499040307101,0.781609195402299,0.02109122405764741,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,9008,tt0029957,1938,100,"Crime,Drama",7.5,7878.0,La Bête Humaine,Crime,0.21495327102803685,0.10556621880998081,0.7471264367816093,0.0007074758753364942,"Crime , Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,9029,tt0029992,1938,69,"Drama,Family,Fantasy",7.5,7513.0,A Christmas Carol,Drama,0.21495327102803685,0.04606525911708252,0.7471264367816093,0.0005699006518427164,"Drama , Family , Fantasy",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,9185,tt0030241,1938,95,"Comedy,Romance",7.7,16513.0,Holiday,Comedy,0.21495327102803685,0.09596928982725526,0.7701149425287358,0.003962166436620791,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,9211,tt0030287,1938,104,"Drama,Romance",7.4,13785.0,Jezebel,Drama,0.21495327102803685,0.11324376199616122,0.7356321839080462,0.002933932985412503,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,9251,tt0030341,1938,96,"Mystery,Thriller",7.8,53097.0,The Lady Vanishes,Mystery,0.21495327102803685,0.0978886756238004,0.781609195402299,0.017751349933323134,"Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
148,9411,tt0030637,1938,96,"Comedy,Drama,Romance",7.8,8824.0,Pygmalion,Comedy,0.21495327102803685,0.0978886756238004,0.781609195402299,0.0010640407011587227,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,9414,tt0030643,1938,91,"Crime,Drama,Romance",7.7,9324.0,Port of Shadows,Crime,0.21495327102803685,0.08829174664107485,0.7701149425287358,0.0012524999114241712,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,9640,tt0030993,1938,126,"Comedy,Drama,Romance",7.8,26104.0,You Can't Take It with You,Comedy,0.21495327102803685,0.15547024952015354,0.781609195402299,0.007577191007932624,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
