,tconst,startYear,runtimeMinutes,genres,averageRating,numVotes
415409,tt0104040,1992,101,"Comedy,Drama,Romance",6.9,20772.0
473950,tt0120866,1999,162,"Drama,History,Thriller",7.1,20767.0
2483273,tt2659414,2013,127,"Comedy,Drama",8.1,20766.0
3054250,tt6708668,2022,114,"Action,Adventure,Drama",5.7,20765.0
1322680,tt0872230,2010,107,"Horror,Mystery,Thriller",4.7,20747.0
1979708,tt1545660,2013,86,"Action,Adventure,Comedy",5.5,20741.0
310222,tt0077594,1978,100,"Action,Crime,Drama",5.9,20733.0
2059778,tt1650048,2012,168,"Drama,Romance",7.6,20733.0
2842190,tt5096470,2020,100,"Comedy,Romance",5.5,20733.0
945465,tt0312843,2001,99,"Crime,Drama,Horror",6.5,20732.0
2405924,tt2309260,2015,81,"Horror,Mystery,Thriller",4.2,20723.0
437708,tt0110265,1993,96,"Crime,Thriller",6.4,20721.0
435444,tt0109676,1994,101,"Action,Adventure,Thriller",5.6,20716.0
1095086,tt0382189,2004,86,"Drama,Romance",6.7,20711.0
430888,tt0108186,1993,95,"Comedy,Drama,Romance",5.8,20705.0
1015428,tt0345061,2003,93,"Drama,Romance,Sci-Fi",6.1,20703.0
330431,tt0082377,1981,108,Horror,5.5,20701.0
999839,tt0338216,2007,124,"Drama,Romance,Sport",5.9,20696.0
2552806,tt3137630,2016,96,"Comedy,Music",6.3,20695.0
381470,tt0095082,1988,119,"Drama,History,Sport",7.2,20690.0
1677126,tt1277737,2008,116,Drama,8.0,20690.0
561904,tt0156812,2000,95,"Comedy,Drama,Family",7.0,20687.0
1520817,tt11327514,2020,95,"Comedy,Drama",7.3,20685.0
1542553,tt11514780,2022,84,"Drama,Horror,Thriller",4.8,20685.0
2456743,tt2509850,2014,107,"Comedy,Romance",6.3,20684.0
2786881,tt4682788,2017,123,"Biography,Crime,Drama",6.3,20683.0
1245755,tt0479500,2007,99,"Comedy,Crime,Family",5.9,20671.0
1158883,tt0422091,2004,129,"Action,Crime,Drama",6.6,20670.0
2025866,tt1598873,2012,108,"Action,Crime,Drama",6.2,20669.0
439376,tt0110678,1994,118,"Action,Drama,Sci-Fi",6.1,20664.0
2559127,tt3175038,2014,129,"Action,Crime,Drama",6.5,20663.0
944805,tt0312549,2003,98,"Biography,Crime,Drama",6.8,20654.0
957916,tt0318034,2002,99,"Drama,Fantasy,History",7.3,20654.0
2143209,tt1816518,2012,80,"Adventure,Animation,Comedy",7.8,20648.0
3000008,tt6264938,2019,150,"Action,Drama,History",7.4,20648.0
371648,tt0092618,1987,100,"Comedy,Drama,Romance",7.1,20622.0
407927,tt0102005,1991,98,"Action,Crime,Drama",6.1,20622.0
364963,tt0090927,1986,125,"Action,Adventure,Drama",5.6,20621.0
2024207,tt1594918,2010,104,Comedy,7.0,20620.0
1001105,tt0338763,2003,155,"Action,Adventure,Drama",4.6,20617.0
3125404,tt7363104,2020,133,"Action,Crime,Drama",7.1,20601.0
347018,tt0086312,1983,131,"Biography,Drama,History",7.1,20596.0
377743,tt0094027,1988,103,"Biography,Drama",7.3,20585.0
2641875,tt3668162,2014,171,"Comedy,Drama,Romance",8.3,20585.0
1597860,tt12004038,2022,91,"Drama,Horror,Thriller",6.3,20584.0
375083,tt0093407,1987,98,"Crime,Drama",6.4,20582.0
1149494,tt0416960,2004,115,"Comedy,Drama",8.5,20574.0
424843,tt0106627,1993,89,"Drama,Thriller",5.8,20571.0
399756,tt0099850,1990,115,"Crime,Drama,Thriller",6.5,20568.0
1523471,tt1135092,2009,116,"Crime,Drama,Mystery",6.2,20568.0
2950030,tt5882970,2017,136,"Drama,War",3.9,20557.0
456390,tt0115986,1996,84,"Action,Crime,Fantasy",4.6,20555.0
875195,tt0280030,2002,72,"Adventure,Animation,Family",5.8,20554.0
2108092,tt1742650,2011,89,"Comedy,Romance",4.9,20553.0
2234835,tt2004432,2013,106,"Horror,Thriller",6.1,20549.0
2238532,tt2011971,2011,95,"Comedy,Drama",7.5,20547.0
1139035,tt0409184,2005,125,"Comedy,Drama,Romance",7.0,20545.0
1051332,tt0360556,2018,100,"Drama,Sci-Fi,Thriller",4.9,20543.0
377913,tt0094072,1987,97,"Comedy,Romance",6.6,20542.0
1147708,tt0415965,2007,106,"Comedy,Drama,Family",6.7,20541.0
1620547,tt1220888,2010,108,"Comedy,Crime,Drama",5.9,20537.0
176690,tt0044837,1952,137,"Drama,Music,Romance",8.0,20536.0
168510,tt0042804,1950,85,"Crime,Drama",8.3,20534.0
2064005,tt1659343,2012,114,"Action,Horror,Mystery",5.0,20523.0
3238063,tt8504014,2019,134,"Comedy,Drama",6.8,20522.0
1274425,tt0757361,2007,93,"Comedy,Drama",6.0,20521.0
2384398,tt2258858,2012,98,"Comedy,Drama",7.5,20521.0
454352,tt0115438,1996,104,"Comedy,Crime,Thriller",6.5,20510.0
1917938,tt14878948,2021,95,"Action,Drama,War",3.2,20509.0
434768,tt0109508,1994,119,"Biography,Comedy,Documentary",8.0,20505.0
239432,tt0060138,1966,95,Drama,7.8,20498.0
537757,tt0144964,2000,87,"Action,Adventure,Fantasy",4.6,20497.0
1721757,tt1320239,2010,91,"Comedy,Crime,History",6.1,20495.0
2372779,tt2235779,2014,98,"Horror,Mystery,Thriller",5.1,20491.0
974143,tt0325537,2003,95,Comedy,5.4,20477.0
535562,tt0144168,1999,94,Comedy,6.2,20476.0
383199,tt0095468,1988,84,"Crime,Drama",8.0,20460.0
357728,tt0089118,1986,109,"Action,Thriller",6.7,20459.0
3134035,tt7451284,2018,85,"Action,Animation,Sci-Fi",5.6,20459.0
503991,tt0131704,2000,92,"Adventure,Animation,Comedy",4.2,20449.0
2912934,tt5607028,2017,135,"Action,Adventure,Fantasy",5.3,20449.0
3295306,tt9076562,2020,101,"Comedy,Drama",6.3,20447.0
1258063,tt0489281,2008,112,"Drama,War",6.4,20444.0
1864377,tt1441951,2012,98,"Comedy,Drama,Music",6.8,20443.0
470367,tt0119896,1997,101,"Comedy,Drama,Romance",5.5,20436.0
1288256,tt0790623,2007,93,"Comedy,Drama",6.2,20436.0
2695315,tt4025514,2015,130,"Crime,Drama,Thriller",7.4,20429.0
2121076,tt1766094,2012,94,"Action,Comedy,Crime",5.0,20428.0
882910,tt0283026,2002,85,"Drama,Thriller",5.0,20422.0
473626,tt0120772,1998,111,"Comedy,Drama,Romance",6.0,20419.0
2453061,tt2486678,2014,95,"Comedy,Drama,Romance",7.1,20415.0
2052229,tt1639084,2016,111,"Comedy,Drama,Romance",6.7,20410.0
2704888,tt4088268,2016,112,"Crime,Drama,Mystery",7.0,20405.0
300687,tt0075223,1976,114,"Action,Comedy,Crime",6.9,20402.0
2889731,tt5440700,2016,157,"Action,Crime,Thriller",7.3,20385.0
375921,tt0093603,1987,145,"Crime,Drama",8.6,20384.0
371576,tt0092603,1987,103,Drama,7.8,20382.0
1447251,tt1068649,2008,117,Drama,7.6,20374.0
2922380,tt5670152,2018,96,Thriller,5.9,20371.0
2117522,tt1758595,2013,113,"Biography,Drama,Romance",5.5,20362.0
3158052,tt7671064,2019,104,"Comedy,Drama",6.8,20358.0
1447226,tt1068641,2008,107,"Crime,Drama,Romance",6.8,20357.0
2109639,tt1747958,2013,127,"Action,Crime,Drama",6.5,20355.0
3134374,tt7455754,2018,86,Documentary,7.8,20348.0
3360702,tt9860728,2019,98,"Comedy,Romance",5.6,20332.0
460453,tt0117057,1996,126,"Comedy,Drama,Romance",6.6,20326.0
458013,tt0116421,1996,91,"Action,Comedy,Crime",5.4,20323.0
2793626,tt4728338,2015,114,"Action,Comedy,Drama",5.6,20321.0
233630,tt0058625,1964,147,"Drama,Thriller",8.5,20317.0
1801135,tt1389127,2011,105,"Crime,Drama,History",5.7,20304.0
2673784,tt3859076,2015,125,"Biography,Drama,History",6.8,20294.0
863858,tt0275719,2001,86,Drama,7.2,20293.0
1002070,tt0339135,2003,98,"Action,Drama,Thriller",6.1,20292.0
807277,tt0253997,1977,80,"Comedy,Romance",8.6,20288.0
1376513,tt1010271,2007,81,"Horror,Mystery,Thriller",6.0,20288.0
195553,tt0049513,1956,116,"Adventure,Drama",7.3,20282.0
707127,tt0208990,2001,99,Drama,7.3,20282.0
3028458,tt6484982,2017,106,"Comedy,Drama",7.6,20276.0
2827415,tt4987556,2015,160,"Action,Crime,Thriller",8.4,20275.0
2278070,tt2095649,2014,103,"Biography,Drama,Romance",5.7,20270.0
1183461,tt0437800,2006,112,"Drama,Family",7.3,20266.0
1388839,tt1020885,2009,86,"Action,Comedy,Fantasy",5.1,20260.0
382896,tt0095403,1988,101,"Action,Comedy,Crime",7.1,20252.0
1579292,tt1183665,2009,104,"Drama,Thriller",6.6,20252.0
1178183,tt0434124,2005,107,"Comedy,Drama,Music",7.1,20241.0
1203549,tt0449999,2006,193,"Drama,Romance",6.0,20229.0
2063987,tt1659338,2013,89,"Action,Thriller",5.6,20227.0
473360,tt0120701,1998,114,"Comedy,Drama",4.9,20224.0
2475837,tt2621000,2013,135,"Comedy,Drama",7.5,20220.0
291112,tt0072926,1975,129,"Action,Crime,Thriller",6.3,20216.0
447884,tt0113305,1995,128,"Crime,Drama,Thriller",6.5,20215.0
935448,tt0308208,2002,91,"Action,Crime,Mystery",3.6,20202.0
350877,tt0087365,1984,143,"Adventure,Drama",6.4,20201.0
375537,tt0093512,1987,140,"Drama,Romance",7.7,20196.0
242795,tt0060955,1966,106,"Sci-Fi,Thriller",7.6,20194.0
305639,tt0076451,1977,155,"Drama,Music,Musical",6.6,20183.0
3067666,tt6836936,2019,170,"Action,Thriller",5.0,20179.0
2065203,tt1661275,2016,117,"Comedy,Drama,Romance",6.7,20173.0
469175,tt0119592,1997,114,"Crime,Drama,Thriller",6.3,20171.0
2348966,tt2195548,2013,94,"Comedy,Drama",6.3,20168.0
2642734,tt3672840,2015,127,"Action,Drama,Fantasy",5.9,20164.0
367186,tt0091431,1986,88,"Action,Adventure,Comedy",6.9,20156.0
411158,tt0102782,1991,102,"Adventure,Drama,Romance",5.1,20152.0
1105771,tt0388139,2004,90,"Biography,Comedy,Drama",7.3,20144.0
284231,tt0071249,1974,112,"Action,Crime,Drama",7.4,20139.0
169978,tt0043137,1950,92,"Action,Drama,Western",7.6,20103.0
225700,tt0056736,1962,126,"Drama,Romance",7.7,20097.0
1246212,tt0479751,2007,188,"Action,Crime,Drama",7.5,20095.0
3162979,tt7715202,2018,163,"Action,Drama",6.7,20092.0
1130850,tt0404254,2008,92,"Comedy,Drama,Romance",6.2,20091.0
806533,tt0253779,1976,80,"Comedy,Family,Mystery",8.9,20081.0
332487,tt0082817,1981,99,"Action,Crime,Thriller",6.3,20074.0
322037,tt0080437,1980,113,"Drama,War",7.1,20073.0
1719080,tt1318517,2018,132,"Adventure,Comedy,Drama",6.3,20070.0
3021160,tt6439020,2019,119,"Comedy,Drama",6.4,20064.0
3304294,tt9179096,2020,115,Drama,7.3,20063.0
469925,tt0119791,1997,101,"Drama,Horror,Thriller",6.2,20057.0
1855253,tt1433822,2012,83,"Horror,Thriller",4.1,20052.0
236109,tt0059260,1965,92,"Adventure,Comedy,Musical",7.1,20051.0
385403,tt0095990,1988,89,"Comedy,Horror,Sci-Fi",5.7,20051.0
147772,tt0037674,1945,189,"Drama,Romance",8.3,20036.0
401401,tt0100234,1990,98,"Biography,Crime,Drama",8.2,20030.0
455547,tt0115744,1996,108,"Comedy,Drama,Music",7.2,20022.0
2870375,tt5275892,2016,467,"Biography,Crime,Documentary",8.9,20022.0
1696367,tt1296898,2010,95,"Comedy,Drama,Romance",5.9,20021.0
2527631,tt2974918,2015,92,"Adventure,Animation,Comedy",4.9,20021.0
2216340,tt1966359,2017,113,"Comedy,Drama",5.5,20019.0
2611001,tt3495030,2015,109,"Comedy,Drama,Romance",7.5,20016.0
874338,tt0279778,2002,116,Drama,6.0,20010.0
1563671,tt11703710,2022,124,"Drama,Romance",7.4,20008.0
197700,tt0050086,1957,92,"Drama,Thriller,Western",7.6,20003.0
2404820,tt2304953,2014,91,"Crime,Drama,Thriller",5.7,20001.0
439129,tt0110613,1994,99,"Comedy,Drama,Family",5.3,20000.0
1577224,tt1181795,2010,124,"Action,Drama,Thriller",6.1,20000.0
1156461,tt0420251,2004,126,Horror,6.9,19998.0
386775,tt0096316,1988,110,"Biography,Comedy,Drama",6.9,19997.0
1603810,tt1205558,2011,99,"Comedy,Drama",5.5,19989.0
3312820,tt9288692,2021,97,"Comedy,Horror,Mystery",6.0,19987.0
229414,tt0057611,1963,96,Drama,7.8,19983.0
906360,tt0293007,2003,145,"Crime,Drama",7.5,19983.0
979156,tt0328099,2003,86,"Comedy,Crime",5.2,19977.0
2971538,tt6048930,2017,96,"Comedy,Fantasy,Romance",5.4,19972.0
374107,tt0093185,1987,97,"Horror,Sci-Fi,Thriller",7.0,19970.0
579136,tt0164114,1999,91,"Comedy,Drama,Romance",5.7,19970.0
333831,tt0083111,1981,106,"Action,Thriller",7.1,19951.0
2862043,tt5221584,2016,146,Drama,7.4,19947.0
2902738,tt5536610,2018,123,"Comedy,Drama",7.2,19929.0
1323408,tt0875113,2007,100,"Comedy,Drama",7.2,19914.0
2086329,tt1699231,2011,86,"Horror,Sci-Fi,Thriller",5.2,19911.0
1528011,tt11388580,2020,85,"Biography,Documentary,Music",7.4,19891.0
1634302,tt1234541,2009,90,"Crime,Sci-Fi,Thriller",5.6,19883.0
373078,tt0092948,1987,93,"Comedy,Documentary",7.6,19878.0
434517,tt0109439,1994,116,"Comedy,Western",5.6,19865.0
310933,tt0077742,1978,92,Drama,7.3,19863.0
1558736,tt11656172,2020,98,"Action,Thriller",3.3,19857.0
958035,tt0318081,2005,110,"Action,Adventure,Horror",4.2,19856.0
1320584,tt0865559,2009,98,"Comedy,Romance",5.9,19853.0
2725129,tt4244162,2016,88,"Action,Sci-Fi,Thriller",5.6,19852.0
3117304,tt7286916,2017,100,"Biography,Documentary,Sport",8.1,19852.0
1956340,tt1524575,2015,91,"Horror,Thriller",4.8,19851.0
1584881,tt1188982,2014,135,"Action,Drama",5.0,19848.0
2994085,tt6217926,2021,141,"Drama,Musical,Romance",6.3,19848.0
2819479,tt4935334,2015,89,Horror,5.9,19844.0
971432,tt0324127,2004,99,"Crime,Horror,Mystery",5.8,19831.0
1402844,tt10323676,2022,103,"Action,Thriller",5.8,19830.0
1162405,tt0424227,2004,98,"Drama,War",8.0,19828.0
1318140,tt0857190,2012,112,"Action,Crime,Drama",6.1,19827.0
802799,tt0252490,1977,94,"Adventure,Comedy",8.8,19820.0
1699358,tt12996154,2022,111,"Drama,Romance",2.6,19815.0
234004,tt0058700,1964,86,"Drama,Horror,Sci-Fi",6.7,19812.0
435778,tt0109759,1994,103,Drama,7.0,19812.0
1850095,tt1430615,2012,107,"Biography,Drama,Family",6.5,19811.0
424153,tt0106452,1993,87,"Horror,Sci-Fi",6.0,19809.0
1141499,tt0411270,2005,108,"Crime,Drama,Music",7.2,19806.0
2602440,tt3444312,2017,91,"Crime,Documentary",6.8,19804.0
110146,tt0028597,1937,90,"Comedy,Romance",7.7,19802.0
299224,tt0074899,1976,132,"Action,Drama,History",6.7,19791.0
281384,tt0070518,1973,122,"Biography,Drama,Western",7.2,19767.0
457402,tt0116259,1996,118,"Crime,Drama,Mystery",6.2,19765.0
698493,tt0205271,2000,122,"Comedy,Drama,Romance",4.7,19763.0
2788596,tt4694544,2017,94,"Action,Comedy",5.3,19759.0
2439361,tt2406252,2013,96,Drama,7.1,19757.0
2992160,tt6205872,2018,108,"Action,Comedy,Crime",6.0,19757.0
2526145,tt2965466,2014,88,"Horror,Mystery",5.8,19749.0
3151010,tt7608418,2017,92,"Comedy,Family,Romance",5.8,19749.0
857887,tt0273517,2002,88,Horror,5.4,19748.0
2482051,tt2652118,2016,96,"Action,Adventure,Drama",6.1,19745.0
2089082,tt1703957,2016,104,"Biography,Drama",6.5,19732.0
3131704,tt7424200,2018,84,"Action,Adventure,Animation",6.7,19718.0
321747,tt0080377,1980,116,"Action,Comedy",6.1,19716.0
287537,tt0071994,1974,91,"Comedy,Drama,Fantasy",7.3,19713.0
568217,tt0158811,1999,87,"Adventure,Comedy,Family",6.2,19710.0
822920,tt0259393,2001,121,"Drama,Mystery,Romance",7.2,19701.0
2819490,tt4935372,2015,79,"Drama,Horror,Thriller",6.4,19699.0
940320,tt0310357,2003,100,"Drama,Horror,Thriller",6.1,19693.0
2062254,tt1654523,2013,111,"Mystery,Romance,Thriller",6.8,19683.0
1967889,tt1535970,2011,101,"Drama,Romance,Thriller",6.5,19679.0
338746,tt0084329,1982,88,Comedy,6.6,19678.0
3359514,tt9845564,2021,106,"Action,Adventure,Crime",6.2,19669.0
539638,tt0145734,1998,121,"Comedy,Drama,Romance",7.0,19665.0
1094362,tt0381940,2009,112,"Mystery,Sci-Fi,Thriller",6.1,19661.0
2877148,tt5315210,2022,107,"Action,Crime,Drama",6.1,19655.0
1721888,tt1320291,2010,94,"Adventure,Drama,Horror",5.8,19654.0
1900467,tt1472584,2016,92,"Action,Adventure,Fantasy",4.6,19641.0
2416033,tt2338454,2017,92,"Comedy,Drama,Fantasy",5.6,19640.0
366629,tt0091306,1986,105,"Comedy,Romance,Thriller",5.9,19625.0
1329985,tt0896534,2008,101,Horror,5.5,19617.0
2425705,tt2368254,2018,110,"Biography,Drama,War",6.7,19611.0
335588,tt0083624,1982,91,"Comedy,Horror",6.2,19598.0
2747973,tt4411596,2017,106,"Drama,Mystery,Romance",6.0,19594.0
1772495,tt1362058,2012,88,"Action,Comedy,Horror",5.9,19589.0
1391834,tt10230426,2020,106,"Crime,Drama,Thriller",4.2,19586.0
2954484,tt5913798,2019,95,"Drama,Horror,Mystery",4.1,19586.0
509942,tt0134067,1998,79,"Adventure,Animation,Comedy",5.9,19580.0
2740845,tt4353250,2019,121,Drama,7.3,19575.0
1965416,tt1533749,2011,131,"Action,Drama",6.8,19572.0
2654250,tt3733774,2016,92,"Crime,Thriller",5.4,19563.0
3247684,tt8632862,2018,128,Documentary,7.1,19561.0
369910,tt0092048,1985,114,Comedy,7.9,19540.0
215688,tt0054389,1960,81,"Crime,Drama,Thriller",7.4,19534.0
86887,tt0022958,1932,112,"Drama,Romance",7.3,19532.0
508145,tt0133363,1998,112,"Drama,Mystery,Romance",7.6,19524.0
2437117,tt2401097,2015,94,"Action,Crime,Drama",5.6,19524.0
309127,tt0077355,1978,113,"Drama,Mystery,Thriller",6.9,19520.0
286520,tt0071771,1974,121,"Comedy,Crime,Drama",7.1,19518.0
329222,tt0082118,1981,91,Horror,6.3,19506.0
1511418,tt1124039,2009,105,"Action,Crime,Thriller",5.7,19500.0
227494,tt0057187,1963,147,"Comedy,Romance",7.3,19498.0
2202491,tt1935896,2012,129,"Comedy,Horror",4.7,19484.0
1968302,tt1536410,2011,103,"Crime,Drama,Mystery",5.7,19470.0
588535,tt0167427,1999,81,"Comedy,Romance",5.1,19432.0
887170,tt0285175,2005,85,"Crime,Drama",5.4,19430.0
638934,tt0186508,1999,105,"Documentary,Music",7.6,19427.0
2612060,tt3501112,2017,88,"Action,Crime,Thriller",5.7,19422.0
2433211,tt2389182,2013,88,"Comedy,Crime,Drama",6.7,19412.0
259160,tt0065088,1969,129,Drama,7.8,19411.0
1183053,tt0437405,2009,110,"Comedy,Drama",6.5,19409.0
1335380,tt0913445,2007,87,"Comedy,Drama,Romance",6.2,19409.0
97071,tt0025452,1934,75,"Crime,Mystery,Thriller",6.7,19399.0
2973011,tt6060156,2017,90,Comedy,6.8,19399.0
155160,tt0039420,1947,104,"Comedy,Drama,Fantasy",7.8,19397.0
232781,tt0058430,1964,103,"Drama,Horror,Thriller",7.9,19396.0
448749,tt0113552,1995,101,"Crime,Drama,Thriller",5.9,19387.0
270166,tt0067741,1971,100,"Action,Crime,Thriller",6.6,19384.0
648028,tt0189192,2001,88,"Adventure,Comedy,Fantasy",5.7,19382.0
2008675,tt1577061,2010,95,Comedy,4.1,19380.0
260070,tt0065377,1970,137,"Action,Drama,Thriller",6.6,19377.0
103815,tt0027125,1935,101,"Comedy,Musical,Romance",7.7,19371.0
3283373,tt8983164,2020,136,"Comedy,Drama,Sport",6.7,19371.0
1115867,tt0393735,2006,98,"Comedy,Family,Fantasy",4.4,19364.0
234554,tt0058888,1965,185,Drama,8.3,19359.0
2632321,tt3608930,2016,104,"Action,Western",6.1,19354.0
1403267,tt1032825,2009,119,Drama,6.3,19353.0
585213,tt0166175,1999,96,"Comedy,Drama",6.9,19350.0
2649221,tt3708886,2016,98,"Action,Comedy,Crime",5.8,19329.0
394564,tt0098354,1989,99,"Comedy,Horror",6.5,19326.0
406624,tt0101698,1991,112,"Comedy,Drama,Fantasy",7.2,19324.0
1104557,tt0387412,2004,141,"Documentary,Music",7.5,19324.0
1741105,tt1337057,2009,85,"Action,Crime,Thriller",6.2,19315.0
306258,tt0076590,1977,91,"Horror,Sci-Fi",6.3,19307.0
2596955,tt3416536,2017,107,"Crime,Drama,Romance",6.3,19301.0
287412,tt0071970,1974,102,"Drama,Thriller",7.1,19292.0
536862,tt0144640,1999,98,"Comedy,Romance",6.0,19291.0
215037,tt0054248,1960,179,"Crime,Drama,Sport",8.2,19285.0
2198872,tt1928330,2012,90,"Action,Comedy,Crime",5.4,19279.0
2603166,tt3449292,2015,120,"Biography,Drama",8.0,19274.0
2433367,tt2390237,2014,98,"Comedy,Romance,Sport",6.2,19267.0
319576,tt0079766,1979,120,"Drama,Music",7.2,19266.0
227833,tt0057261,1963,92,"Adventure,Drama,Thriller",6.9,19262.0
1077634,tt0374271,2003,132,"Action,Drama,Romance",7.2,19260.0
1249490,tt0482629,2006,118,"Drama,Family,Romance",7.3,19259.0
365144,tt0090966,1986,103,Comedy,6.2,19256.0
1180235,tt0435680,2006,89,"Crime,Drama,Romance",6.7,19254.0
317014,tt0079221,1979,120,"Comedy,Romance",8.5,19250.0
2066267,tt1663207,2013,98,"Comedy,Crime",5.8,19249.0
2822106,tt4951982,2018,117,"Action,Adventure,Drama",6.6,19249.0
2431419,tt2383068,2013,99,"Horror,Thriller",6.1,19240.0
471745,tt0120263,2000,98,"Comedy,Drama",7.5,19232.0
2815987,tt4908644,2015,102,Documentary,8.3,19207.0
657119,tt0192071,2001,87,"Comedy,Romance",5.7,19203.0
2338320,tt2183034,2014,91,"Adventure,Family,Sci-Fi",5.7,19198.0
2076660,tt1680114,2011,119,"Biography,Crime,Drama",6.6,19196.0
2859470,tt5206260,2020,90,"Adventure,Animation,Comedy",6.3,19189.0
732646,tt0220099,2000,77,"Adventure,Animation,Comedy",6.3,19169.0
411720,tt0102915,1991,79,"Action,Comedy,Crime",6.1,19162.0
837754,tt0264508,2001,98,"Fantasy,Horror,Mystery",6.2,19162.0
952064,tt0315642,2016,103,"Action,Crime,Drama",7.1,19153.0
3091303,tt7059844,2019,160,"Action,Comedy,Crime",3.0,19152.0
240449,tt0060397,1966,100,"Adventure,Family,Sci-Fi",6.8,19149.0
1046677,tt0358456,2005,95,Documentary,8.6,19145.0
353172,tt0087892,1984,164,"Adventure,Drama,History",7.3,19131.0
2991504,tt6198946,2019,90,"Drama,Horror,Mystery",5.6,19128.0
244196,tt0061385,1967,106,"Comedy,Romance",7.0,19126.0
2940390,tt5814592,2017,71,"Comedy,Drama",6.5,19117.0
341748,tt0085154,1983,91,"Drama,Romance,Sport",5.9,19108.0
402387,tt0100485,1990,124,"Action,Crime,Drama",6.2,19105.0
2161930,tt1839654,2012,109,"Comedy,Drama",6.9,19102.0
2564226,tt3210686,2014,138,"Biography,Drama,History",5.7,19102.0
397832,tt0099385,1990,89,"Action,Crime,Mystery",5.7,19097.0
430526,tt0108101,1993,131,"Biography,Drama,Romance",7.4,19088.0
903548,tt0291579,2002,92,"Romance,Thriller",7.1,19085.0
3066408,tt6823148,2021,131,"Biography,Drama,History",6.8,19078.0
322610,tt0080549,1980,124,"Biography,Drama,Music",7.5,19069.0
792588,tt0248408,2001,87,"Comedy,Western",6.6,19065.0
1735677,tt1332134,2010,116,"Action,Drama",7.5,19060.0
2498065,tt2764784,2014,98,"Drama,History,Music",7.3,19060.0
291516,tt0073018,1975,119,"Action,Crime,Drama",6.7,19043.0
2501861,tt2788716,2014,87,"Comedy,Drama",5.9,19043.0
3283033,tt8980602,2020,100,"Comedy,Drama,Mystery",7.0,19043.0
223499,tt0056241,1962,106,"Biography,Drama",8.1,19041.0
459181,tt0116731,1996,118,"Crime,Drama,Thriller",5.7,19034.0
457652,tt0116324,1996,92,Comedy,6.7,19025.0
2970644,tt6043142,2018,118,"Biography,Crime,Drama",6.9,19018.0
3248977,tt8649186,2019,115,Drama,7.7,19018.0
1264430,tt0493949,2010,104,"Comedy,Drama,Family",6.5,19017.0
557750,tt0155711,1999,112,"Crime,Drama",6.4,19008.0
2993984,tt6217608,2017,104,"Drama,Western",7.4,19007.0
1335925,tt0920458,2008,130,"Action,Drama,History",7.2,19003.0
1231466,tt0470055,2006,95,"Adventure,Drama,Horror",5.2,18999.0
1349491,tt0953318,2007,93,"Drama,Thriller",7.3,18998.0
3008500,tt6338498,2021,95,"Adventure,Animation,Comedy",6.7,18996.0
304740,tt0076257,1977,83,Comedy,6.4,18985.0
2376518,tt2245003,2015,112,"Comedy,Drama,Romance",6.8,18983.0
3333724,tt9537292,2020,163,"Action,Comedy,Drama",7.3,18981.0
2379734,tt2249221,2013,110,"Action,Crime,Drama",6.7,18974.0
2615912,tt3520418,2015,84,"Horror,Mystery",5.7,18973.0
1293819,tt0803057,2008,86,Comedy,5.6,18963.0
1461996,tt10806040,2022,178,"Action,Crime,Thriller",6.0,18949.0
925006,tt0302674,2002,103,"Adventure,Drama,Mystery",6.0,18944.0
369653,tt0091983,1986,114,"Comedy,Crime,Romance",6.9,18942.0
384993,tt0095889,1988,98,"Horror,Thriller",4.6,18942.0
2651982,tt3721954,2016,115,"Biography,Drama,Romance",7.6,18933.0
2528573,tt2980472,2014,95,"Comedy,Drama",6.4,18924.0
2062764,tt1656192,2011,109,"Action,Drama,War",6.3,18915.0
2138794,tt1807950,2011,118,"Drama,Romance",7.2,18908.0
274265,tt0068768,1972,88,Western,6.4,18907.0
3206306,tt8143990,2020,104,"Comedy,Crime,Drama",6.4,18901.0
1649011,tt1247692,2009,104,"Comedy,Drama",6.6,18896.0
320691,tt0080025,1979,112,"Adventure,Drama,Sci-Fi",7.1,18880.0
