,tconst,tomatometer_rating
3722,tt0426155,94.0
3723,tt0446676,3.0
3724,tt5929654,70.0
3725,tt0265087,14.0
3726,tt0147800,69.0
3727,tt1029360,31.0
3728,tt0385880,75.0
3729,tt0970411,53.0
3730,tt0437250,80.0
3731,tt0081268,50.0
3732,tt6270640,25.0
3733,tt1579951,60.0
3734,tt4354756,67.0
3735,tt2150332,72.0
3736,tt1754795,89.0
3737,tt2402101,23.0
3738,tt1869347,57.0
3739,tt1839590,92.0
3740,tt4844148,88.0
3741,tt0245046,33.0
3742,tt0110367,92.0
3743,tt0472071,42.0
3744,tt0119843,66.0
3745,tt0079596,85.0
3746,tt0087751,36.0
3747,tt2481554,27.0
3748,tt0265212,70.0
3749,tt2910274,90.0
3750,tt5737862,74.0
3751,tt4769214,42.0
3752,tt0111194,43.0
3753,tt0136244,65.0
3754,tt0052961,60.0
3755,tt0064866,86.0
3756,tt0817544,80.0
3757,tt3125324,84.0
3758,tt0416212,59.0
3759,tt1202203,100.0
3760,tt0003740,96.0
3761,tt1379222,82.0
3762,tt1924396,56.0
3763,tt0213847,54.0
3764,tt0454082,14.0
3765,tt0310357,64.0
3766,tt1235142,93.0
3767,tt9425078,24.0
3768,tt2102499,17.0
3769,tt1472059,17.0
3770,tt0830535,71.0
3771,tt0110391,30.0
3772,tt0094884,62.0
3773,tt0119896,47.0
3774,tt0902290,72.0
3775,tt7692822,71.0
3776,tt1051245,100.0
3777,tt2936174,69.0
3778,tt0095895,56.0
3779,tt8072078,83.0
3780,tt2071550,18.0
3781,tt1772240,23.0
3782,tt2918606,40.0
3783,tt0477139,67.0
3784,tt0288045,17.0
3785,tt6083388,80.0
3786,tt0047573,100.0
3787,tt0047688,86.0
3788,tt0058525,50.0
3789,tt0076890,17.0
3790,tt0062883,100.0
3791,tt0062380,63.0
3792,tt0061810,67.0
3793,tt0059126,42.0
3794,tt0071569,75.0
3795,tt0069257,58.0
3796,tt0067741,88.0
3797,tt1210819,30.0
3798,tt0383574,53.0
3799,tt0236493,54.0
3800,tt0298130,71.0
3801,tt0325980,79.0
3802,tt1192628,88.0
3803,tt0083967,66.0
3804,tt0120604,0.0
3805,tt0094631,53.0
3806,tt6798766,71.0
3807,tt1482980,60.0
3808,tt0871865,100.0
3809,tt0195909,71.0
3810,tt1234548,50.0
3811,tt9762398,67.0
3812,tt3764122,90.0
3813,tt6292852,91.0
3814,tt8750570,43.0
3815,tt1333656,43.0
3816,tt0104905,9.0
3817,tt0095519,17.0
3818,tt5164432,91.0
3819,tt0424993,20.0
3820,tt2571226,43.0
3821,tt2548208,50.0
3822,tt0212974,57.0
3823,tt4687464,91.0
3824,tt0270291,91.0
3825,tt0331811,92.0
3826,tt1124039,8.0
3827,tt2004432,50.0
3828,tt1878841,3.0
3829,tt1082807,53.0
3830,tt3758172,60.0
3831,tt0416315,53.0
3832,tt0829482,88.0
3833,tt1092026,70.0
3834,tt0116041,73.0
3835,tt1091722,88.0
3836,tt0301777,74.0
3837,tt7427356,53.0
3838,tt0436629,90.0
3839,tt0780608,67.0
3840,tt0370986,85.0
3841,tt0112887,47.0
3842,tt0104745,57.0
3843,tt1523483,60.0
3844,tt2238050,54.0
3845,tt0926063,80.0
3846,tt0160540,40.0
3847,tt0865554,12.0
3848,tt0145547,71.0
3849,tt0252299,73.0
3850,tt0810836,29.0
3851,tt0277941,55.0
3852,tt1192624,87.0
3853,tt4283414,77.0
3854,tt0437179,9.0
3855,tt0438204,33.0
3856,tt0119099,40.0
3857,tt0880578,16.0
3858,tt0251114,59.0
3859,tt0117381,76.0
3860,tt0186151,70.0
3861,tt0488120,71.0
3862,tt2268016,65.0
3863,tt0029604,96.0
3864,tt0028010,97.0
3865,tt0085482,86.0
3866,tt0120094,64.0
3867,tt1999890,40.0
3868,tt2473510,14.0
3869,tt0114194,43.0
3870,tt2962876,45.0
3871,tt4925292,99.0
3872,tt0088782,94.0
3873,tt0114093,60.0
3874,tt0099595,23.0
3875,tt4441098,70.0
3876,tt7253506,89.0
3877,tt0118556,55.0
3878,tt0809504,6.0
3879,tt0401420,24.0
3880,tt0120791,22.0
3881,tt2799166,14.0
3882,tt7972468,88.0
3883,tt1440232,42.0
3884,tt1747958,52.0
3885,tt8242340,83.0
3886,tt2554274,72.0
3887,tt0187738,57.0
3888,tt0167190,81.0
3889,tt0457430,95.0
3890,tt5580390,92.0
3891,tt1663662,72.0
3892,tt0104029,91.0
3893,tt0197096,52.0
3894,tt0963743,72.0
3895,tt8266310,89.0
3896,tt0286499,85.0
3897,tt4977530,72.0
3898,tt6910380,90.0
3899,tt6288124,76.0
3900,tt0302674,61.0
3901,tt3450900,17.0
3902,tt0114681,88.0
3903,tt0089537,96.0
3904,tt0119217,97.0
3905,tt0097240,100.0
3906,tt0181536,74.0
3907,tt0842929,77.0
3908,tt2091473,53.0
3909,tt0363589,73.0
3910,tt0155975,38.0
3911,tt0102494,80.0
3912,tt0403217,58.0
3913,tt1498569,38.0
3914,tt1013753,93.0
3915,tt1235841,67.0
3916,tt7890408,57.0
3917,tt0313503,29.0
3918,tt0120303,61.0
3919,tt0338096,23.0
3920,tt0112438,17.0
3921,tt0063260,40.0
3922,tt0059573,89.0
3923,tt0060437,67.0
3924,tt0070328,66.0
3925,tt0058150,99.0
3926,tt0066995,64.0
3927,tt0081163,65.0
3928,tt0071807,41.0
3929,tt0083908,90.0
3930,tt0366996,79.0
3931,tt0103926,83.0
3932,tt1093842,95.0
3933,tt1674775,68.0
3934,tt0419815,65.0
3935,tt1181795,17.0
3936,tt6043142,76.0
3937,tt0120735,75.0
3938,tt0988045,69.0
3939,tt0365686,15.0
3940,tt1515091,59.0
3941,tt8367814,75.0
3942,tt1032755,60.0
3943,tt6139732,57.0
3944,tt0291502,5.0
3945,tt0208092,73.0
3946,tt0475169,8.0
3947,tt0798817,8.0
3948,tt1736636,83.0
3949,tt0109771,58.0
3950,tt0281364,43.0
3951,tt0419449,0.0
3952,tt0040613,82.0
3953,tt0036174,100.0
3954,tt0031983,75.0
3955,tt1598873,53.0
3956,tt2316479,39.0
3957,tt1138442,93.0
3958,tt0365545,71.0
3959,tt3906082,38.0
3960,tt2258858,99.0
3961,tt0078841,95.0
3962,tt0067185,85.0
3963,tt0084268,31.0
3964,tt0090036,0.0
3965,tt0073692,60.0
3966,tt0070290,89.0
3967,tt0090293,11.0
3968,tt0167059,89.0
3969,tt0444628,46.0
3970,tt0100842,100.0
3971,tt0248190,30.0
3972,tt0105411,91.0
3973,tt0122529,89.0
3974,tt0113080,80.0
3975,tt0084316,0.0
3976,tt0086379,20.0
3977,tt0076729,80.0
3978,tt0087032,13.0
3979,tt0038032,100.0
3980,tt0045094,71.0
3981,tt0070248,8.0
3982,tt5719700,32.0
3983,tt0151582,58.0
3984,tt4188436,10.0
3985,tt4712076,75.0
3986,tt3799372,69.0
3987,tt2201548,34.0
3988,tt0378378,29.0
3989,tt0470055,45.0
3990,tt0168446,87.0
3991,tt5719748,69.0
3992,tt0273108,78.0
3993,tt0408777,70.0
3994,tt0454931,86.0
3995,tt2181831,100.0
3996,tt0445620,89.0
3997,tt2226597,38.0
3998,tt2461124,100.0
3999,tt7478112,97.0
4000,tt4851640,65.0
4001,tt3300980,86.0
4002,tt0313911,38.0
4003,tt1538403,13.0
4004,tt0119013,11.0
4005,tt0120724,8.0
4006,tt3950078,71.0
4007,tt5273624,58.0
4008,tt0090735,43.0
4009,tt6511932,56.0
4010,tt0475984,47.0
4011,tt0192194,28.0
4012,tt2101441,67.0
4013,tt0249478,24.0
4014,tt0090270,57.0
4015,tt0083169,68.0
4016,tt0094783,40.0
4017,tt0107497,57.0
4018,tt0115907,56.0
4019,tt0120749,21.0
4020,tt0098273,76.0
4021,tt7339792,38.0
4022,tt2528814,12.0
4023,tt4824308,10.0
4024,tt5702446,17.0
4025,tt0036182,86.0
4026,tt1155060,45.0
4027,tt0230030,50.0
4028,tt0090856,11.0
4029,tt0114571,30.0
4030,tt0080487,73.0
4031,tt0122933,69.0
4032,tt0400525,47.0
4033,tt1045778,14.0
4034,tt0085995,93.0
4035,tt0107048,96.0
4036,tt0117108,43.0
4037,tt0289848,27.0
4038,tt0025748,89.0
4039,tt0035096,29.0
4040,tt0019729,33.0
4041,tt0100054,60.0
4042,tt1605803,47.0
4043,tt0116571,10.0
4044,tt0116531,19.0
4045,tt0405861,21.0
4046,tt5841344,17.0
4047,tt0338187,36.0
4048,tt1334510,100.0
4049,tt0092067,
4050,tt0876563,92.0
4051,tt0096283,94.0
4052,tt0097814,98.0
4053,tt2013293,88.0
4054,tt0347149,87.0
4055,tt0245429,97.0
4056,tt0810768,80.0
4057,tt0395796,33.0
4058,tt0089424,87.0
4059,tt0093277,58.0
4060,tt1838544,12.0
4061,tt1016321,71.0
4062,tt5061564,64.0
4063,tt0046268,100.0
4064,tt1361318,12.0
4065,tt4952044,44.0
4066,tt0247199,83.0
4067,tt0425308,58.0
4068,tt0194218,91.0
4069,tt0042665,100.0
4070,tt5304996,78.0
4071,tt0046126,80.0
4072,tt0037795,50.0
4073,tt0060748,50.0
4074,tt0038279,83.0
4075,tt0059740,100.0
4076,tt0039536,88.0
4077,tt0065126,89.0
4078,tt0054127,50.0
4079,tt0040202,76.0
4080,tt1881002,60.0
4081,tt8883524,53.0
4082,tt0113612,64.0
4083,tt0109191,36.0
4084,tt0295605,40.0
4085,tt0075345,50.0
4086,tt0099480,75.0
4087,tt0815182,29.0
4088,tt1342122,36.0
4089,tt0273607,65.0
4090,tt0431124,38.0
4091,tt0041996,96.0
4092,tt0034522,83.0
4093,tt0051433,100.0
4094,tt0036377,87.0
4095,tt0049055,83.0
4096,tt0029852,80.0
4097,tt0045162,100.0
4098,tt0042531,100.0
4099,tt0043455,83.0
4100,tt0029047,67.0
4101,tt0028373,86.0
4102,tt0056255,80.0
4103,tt0039190,84.0
4104,tt0042546,85.0
4105,tt0054885,50.0
4106,tt0046247,33.0
4107,tt0041509,90.0
4108,tt0052948,83.0
4109,tt2369396,59.0
4110,tt0327597,90.0
4111,tt0116683,91.0
4112,tt0166276,19.0
4113,tt0116601,38.0
4114,tt0011652,50.0
4115,tt0047443,100.0
4116,tt0077289,54.0
4117,tt0087951,25.0
4118,tt0103125,47.0
4119,tt0064382,100.0
4120,tt0073026,33.0
4121,tt0093936,57.0
4122,tt0069097,97.0
4123,tt0070291,86.0
4124,tt0066195,80.0
4125,tt0087277,52.0
4126,tt0073766,71.0
4127,tt0112571,74.0
4128,tt0098384,68.0
4129,tt0081235,43.0
4130,tt0100212,71.0
4131,tt0076095,84.0
4132,tt0085919,71.0
4133,tt0055830,86.0
4134,tt0036515,80.0
4135,tt2495118,67.0
4136,tt2378884,14.0
4137,tt0056875,38.0
4138,tt0058694,41.0
4139,tt2181875,63.0
4140,tt0102593,15.0
4141,tt0111488,8.0
4142,tt0308379,80.0
4143,tt0377109,20.0
4144,tt1319704,9.0
4145,tt6156138,88.0
4146,tt1907688,40.0
4147,tt1724965,19.0
4148,tt8496536,100.0
4149,tt2331143,87.0
4150,tt1650453,93.0
4151,tt1568921,95.0
4152,tt0086907,100.0
4153,tt9116358,97.0
4154,tt0347618,90.0
4155,tt1853614,81.0
4156,tt0193253,55.0
4157,tt1426328,42.0
4158,tt2914838,71.0
4159,tt1407972,76.0
4160,tt6572702,10.0
4161,tt0112499,0.0
4162,tt2168910,60.0
4163,tt2560102,84.0
4164,tt1989712,82.0
4165,tt1922561,90.0
4166,tt3144098,40.0
4167,tt5158522,94.0
4168,tt1976000,80.0
4169,tt0327247,4.0
4170,tt1046163,14.0
4171,tt0091790,75.0
4172,tt0095253,40.0
4173,tt0113228,17.0
4174,tt0101371,43.0
4175,tt0094006,78.0
4176,tt0116823,11.0
4177,tt0105187,65.0
4178,tt2314374,22.0
4179,tt0119049,50.0
4180,tt0056059,63.0
4181,tt0029947,93.0
4182,tt0044916,88.0
4183,tt0045810,98.0
4184,tt0038355,97.0
4185,tt0061619,100.0
4186,tt0053221,100.0
4187,tt0037382,97.0
4188,tt0048283,78.0
4189,tt0033373,100.0
4190,tt0058324,64.0
4191,tt0034167,86.0
4192,tt0025919,86.0
4193,tt0040724,100.0
4194,tt0023427,98.0
4195,tt0066301,68.0
4196,tt0041498,76.0
4197,tt0031762,100.0
4198,tt0035616,80.0
4199,tt0022792,80.0
4200,tt0032599,98.0
4201,tt1386925,74.0
4202,tt0462465,37.0
4203,tt0083033,10.0
4204,tt0089730,18.0
4205,tt5175636,73.0
4206,tt0102492,53.0
4207,tt0079510,40.0
4208,tt0097235,57.0
4209,tt0081375,82.0
4210,tt0110613,27.0
4211,tt7010412,89.0
4212,tt3362914,97.0
4213,tt2091325,28.0
4214,tt1276105,23.0
4215,tt2117946,95.0
4216,tt0120899,70.0
4217,tt0089913,10.0
4218,tt0087365,73.0
4219,tt0082158,82.0
4220,tt0167203,10.0
4221,tt0163579,10.0
4222,tt0092710,27.0
4223,tt0109951,57.0
4224,tt0089945,17.0
4225,tt0116313,50.0
4226,tt0160236,16.0
4227,tt0087928,54.0
4228,tt4875150,29.0
4229,tt0337930,45.0
4230,tt2633076,71.0
4231,tt0449061,14.0
4232,tt0446083,80.0
4233,tt0158493,16.0
4234,tt0494238,39.0
4235,tt0272152,42.0
4236,tt0113243,33.0
4237,tt0397101,38.0
4238,tt0120520,84.0
4239,tt6510332,99.0
4240,tt3960240,0.0
4241,tt1139319,62.0
4242,tt1003034,56.0
4243,tt0770810,66.0
4244,tt3283864,92.0
4245,tt0819723,88.0
4246,tt2616594,77.0
4247,tt3519772,60.0
4248,tt3120280,61.0
4249,tt1414378,85.0
4250,tt0052564,0.0
4251,tt0119905,31.0
4252,tt3893280,51.0
4253,tt4161074,91.0
4254,tt4486290,80.0
4255,tt0850307,88.0
4256,tt3072482,51.0
4257,tt2106670,32.0
4258,tt1314652,69.0
4259,tt1275863,21.0
4260,tt10023024,21.0
4261,tt1839596,83.0
4262,tt0050986,95.0
4263,tt0045848,100.0
4264,tt0060827,90.0
4265,tt0048641,100.0
4266,tt2011953,89.0
4267,tt4919484,97.0
4268,tt0804505,54.0
4269,tt2639344,93.0
4270,tt1149583,81.0
4271,tt0077530,50.0
4272,tt0060414,40.0
4273,tt0080684,94.0
4274,tt0069449,60.0
4275,tt0075132,60.0
4276,tt0086006,67.0
4277,tt0038026,20.0
4278,tt0035140,93.0
4279,tt0039169,78.0
4280,tt0078350,10.0
4281,tt0078856,0.0
4282,tt0055608,76.0
4283,tt0352277,48.0
4284,tt0763840,23.0
4285,tt0264796,47.0
4286,tt0101984,65.0
4287,tt0132512,32.0
4288,tt0113957,41.0
4289,tt3511596,86.0
4290,tt6288694,55.0
4291,tt2458106,100.0
4292,tt1780983,7.0
4293,tt0430576,69.0
4294,tt3127022,57.0
4295,tt0974554,75.0
4296,tt6704898,43.0
4297,tt0206013,78.0
4298,tt0049782,70.0
4299,tt0073373,43.0
4300,tt0055198,75.0
4301,tt0063172,75.0
4302,tt1699185,76.0
4303,tt2908856,62.0
4304,tt0145503,74.0
4305,tt0340012,76.0
4306,tt6078866,88.0
4307,tt2517658,71.0
4308,tt1158939,90.0
4309,tt0082220,91.0
4310,tt0066856,29.0
4311,tt0088960,38.0
4312,tt0251075,43.0
4313,tt0465624,39.0
4314,tt0083131,86.0
4315,tt0119109,25.0
4316,tt2223990,59.0
4317,tt0110216,36.0
4318,tt1411238,49.0
4319,tt0091396,44.0
4320,tt0099938,51.0
4321,tt0096320,43.0
4322,tt0106673,95.0
4323,tt0079540,72.0
4324,tt2236054,92.0
4325,tt1379177,81.0
4326,tt2304933,15.0
4327,tt3275216,100.0
4328,tt0058743,22.0
4329,tt0055824,100.0
4330,tt0091575,40.0
4331,tt0091055,8.0
4332,tt0085121,40.0
4333,tt0092857,14.0
4334,tt0054953,92.0
4335,tt0075263,44.0
4336,tt0053361,75.0
4337,tt0082498,27.0
4338,tt0120767,20.0
4339,tt1649419,81.0
4340,tt4881806,47.0
4341,tt0464141,87.0
4342,tt3416532,86.0
4343,tt0239949,9.0
4344,tt1615147,87.0
4345,tt2937898,89.0
4346,tt1488606,70.0
4347,tt2017038,94.0
4348,tt3214248,10.0
4349,tt1691154,70.0
4350,tt6560164,95.0
4351,tt4573516,78.0
4352,tt0796366,94.0
4353,tt1408101,84.0
4354,tt1650062,81.0
4355,tt0317919,71.0
4356,tt2488496,92.0
4357,tt0488988,18.0
4358,tt3907314,89.0
4359,tt0470000,40.0
4360,tt0144546,25.0
4361,tt0245120,7.0
4362,tt1865393,33.0
4363,tt0445939,75.0
4364,tt3491962,29.0
4365,tt2474972,20.0
4366,tt0053084,90.0
4367,tt0045920,79.0
4368,tt0048554,22.0
4369,tt0046876,79.0
4370,tt0050539,92.0
4371,tt0112854,17.0
4372,tt0103956,29.0
4373,tt2950236,50.0
4374,tt8135494,81.0
4375,tt5516404,88.0
4376,tt0057259,50.0
4377,tt0071577,39.0
4378,tt0058500,67.0
4379,tt0027884,86.0
4380,tt0033852,100.0
4381,tt0027075,92.0
4382,tt0054649,36.0
4383,tt0082969,83.0
4384,tt0074849,33.0
4385,tt0071219,100.0
4386,tt10287376,81.0
4387,tt0071517,60.0
4388,tt0069897,79.0
4389,tt0084111,33.0
4390,tt0120366,79.0
4391,tt0068509,62.0
4392,tt1568341,80.0
4393,tt2369317,68.0
4394,tt0053882,83.0
4395,tt0089686,41.0
4396,tt0093185,75.0
4397,tt0063356,89.0
4398,tt0075909,44.0
4399,tt0071110,25.0
4400,tt0064473,43.0
4401,tt0073600,64.0
4402,tt0069890,79.0
4403,tt3687310,48.0
4404,tt0485947,68.0
4405,tt0377091,89.0
4406,tt1433207,46.0
4407,tt2049543,50.0
4408,tt4406392,100.0
4409,tt6185286,100.0
4410,tt2559458,44.0
4411,tt1295072,79.0
4412,tt4971344,87.0
4413,tt4082068,87.0
4414,tt0069086,44.0
4415,tt0064679,83.0
4416,tt5771710,32.0
4417,tt0339558,71.0
4418,tt0042464,100.0
4419,tt0041328,40.0
4420,tt0039689,95.0
4421,tt0036807,100.0
4422,tt0050766,100.0
4423,tt0034587,95.0
4424,tt0048806,100.0
4425,tt0499537,94.0
4426,tt0458072,28.0
4427,tt1281374,38.0
4428,tt4955566,29.0
4429,tt0473709,65.0
4430,tt2283362,76.0
4431,tt7975244,72.0
4432,tt1284575,44.0
4433,tt0841046,74.0
4434,tt0273923,46.0
4435,tt1956620,16.0
4436,tt0120906,65.0
4437,tt1261414,80.0
4438,tt2693664,50.0
4439,tt3622592,58.0
4440,tt1990314,86.0
4441,tt1183923,54.0
4442,tt2823054,38.0
4443,tt7525778,42.0
4444,tt1023500,48.0
4445,tt0383353,50.0
4446,tt2088003,78.0
4447,tt1326220,60.0
4448,tt0057063,40.0
4449,tt0064708,83.0
4450,tt0092783,83.0
4451,tt0058962,86.0
4452,tt0106455,18.0
4453,tt3383262,36.0
4454,tt2567026,29.0
4455,tt2281587,80.0
4456,tt7547410,85.0
4457,tt1204342,95.0
4458,tt0089798,19.0
4459,tt0078966,85.0
4460,tt0081696,73.0
4461,tt0070509,83.0
4462,tt0088247,100.0
4463,tt0499549,82.0
4464,tt0103064,93.0
4465,tt0090605,97.0
4466,tt0120338,89.0
4467,tt0297144,80.0
4468,tt0335563,34.0
4469,tt5179598,7.0
4470,tt1003113,85.0
4471,tt0019946,67.0
4472,tt4516352,29.0
4473,tt2213938,100.0
4474,tt9207700,49.0
4475,tt3458236,89.0
4476,tt0099750,0.0
4477,tt0762117,88.0
4478,tt4094724,56.0
4479,tt2184339,40.0
4480,tt2975578,57.0
4481,tt1049405,35.0
4482,tt0039152,71.0
4483,tt0120211,62.0
4484,tt0462516,33.0
4485,tt0087983,0.0
4486,tt0090670,87.0
4487,tt0104348,95.0
4488,tt0114753,40.0
4489,tt0457433,10.0
4490,tt0098994,82.0
4491,tt0116287,46.0
4492,tt4465564,11.0
4493,tt0310910,69.0
4494,tt4477536,11.0
4495,tt0074205,64.0
4496,tt0096087,63.0
4497,tt0089847,20.0
4498,tt0080707,38.0
4499,tt0067124,0.0
4500,tt0498399,57.0
4501,tt0110365,61.0
4502,tt1212428,87.0
4503,tt0138946,64.0
4504,tt1951181,85.0
4505,tt1103275,82.0
4506,tt2935510,83.0
4507,tt1519663,18.0
4508,tt0060182,94.0
4509,tt0892391,73.0
4510,tt0211443,20.0
4511,tt0093512,89.0
4512,tt0082964,44.0
4513,tt0086992,83.0
4514,tt0117791,32.0
4515,tt0384686,49.0
4516,tt0104454,94.0
4517,tt0107943,95.0
4518,tt0084058,85.0
4519,tt0113463,31.0
4520,tt0200669,53.0
4521,tt0098347,22.0
4522,tt0079123,84.0
4523,tt0896923,39.0
4524,tt0114534,50.0
4525,tt2049586,100.0
4526,tt0454084,25.0
4527,tt1296898,5.0
4528,tt0066815,17.0
4529,tt5977276,27.0
4530,tt0448182,83.0
4531,tt0119822,85.0
4532,tt0110097,61.0
4533,tt0086425,78.0
4534,tt0371246,53.0
4535,tt0057465,100.0
4536,tt0102103,76.0
4537,tt0107413,25.0
4538,tt0492466,91.0
4539,tt1109594,0.0
4540,tt2800038,0.0
4541,tt0035423,50.0
4542,tt0113280,86.0
4543,tt3315342,93.0
4544,tt1430132,71.0
4545,tt0172493,53.0
4546,tt0358273,82.0
4547,tt0381849,89.0
4548,tt0118887,75.0
4549,tt3847642,25.0
4550,tt3319730,74.0
4551,tt0396688,57.0
4552,tt5789976,34.0
4553,tt1155592,100.0
4554,tt1770734,84.0
4555,tt2980516,80.0
4556,tt1814836,97.0
4557,tt7137846,27.0
4558,tt3247714,8.0
4559,tt1186367,26.0
4560,tt0434409,73.0
4561,tt1486192,22.0
4562,tt3631430,38.0
4563,tt1087527,59.0
4564,tt0100201,38.0
4565,tt0113755,14.0
4566,tt4287320,15.0
4567,tt2063781,83.0
4568,tt1714206,91.0
4569,tt0960730,77.0
4570,tt0362174,43.0
4571,tt0161109,53.0
4572,tt4193394,81.0
4573,tt0085470,60.0
4574,tt2115439,67.0
4575,tt0124179,51.0
4576,tt0242508,33.0
4577,tt0396271,32.0
4578,tt1032821,85.0
4579,tt0077549,83.0
4580,tt3859076,63.0
4581,tt0017765,89.0
4582,tt2226417,39.0
4583,tt2820852,82.0
4584,tt0455760,20.0
4585,tt1591095,66.0
4586,tt0387564,49.0
4587,tt1457767,86.0
4588,tt3065204,80.0
4589,tt0804461,20.0
4590,tt2866360,88.0
4591,tt1020530,79.0
4592,tt1596365,67.0
4593,tt0443506,64.0
4594,tt0906319,67.0
4595,tt0026138,98.0
4596,tt0023293,96.0
4597,tt0024184,94.0
4598,tt0070022,60.0
4599,tt0267804,14.0
4600,tt0195714,35.0
4601,tt1098327,15.0
4602,tt0414982,43.0
4603,tt0106761,13.0
4604,tt4351548,75.0
4605,tt6421118,67.0
4606,tt7253190,20.0
4607,tt0179116,40.0
4608,tt0496328,38.0
4609,tt0414951,22.0
4610,tt0146336,21.0
4611,tt0242998,12.0
4612,tt1715873,60.0
4613,tt2582498,79.0
4614,tt4215810,85.0
4615,tt2294679,89.0
4616,tt6773126,95.0
4617,tt4485806,67.0
4618,tt1996264,57.0
4619,tt0097443,54.0
4620,tt0080801,85.0
4621,tt1071804,100.0
4622,tt6142146,33.0
4623,tt0278736,86.0
4624,tt0234288,90.0
4625,tt0276830,22.0
4626,tt1023441,53.0
4627,tt0109781,73.0
4628,tt0116790,96.0
4629,tt0244479,62.0
4630,tt1590013,74.0
4631,tt0171363,16.0
4632,tt0111257,94.0
4633,tt0117998,58.0
4634,tt0406158,60.0
4635,tt0099040,94.0
4636,tt0098725,88.0
4637,tt0199626,32.0
4638,tt0107822,92.0
4639,tt0810784,83.0
4640,tt0144715,45.0
4641,tt0379270,59.0
4642,tt2271671,11.0
4643,tt1697920,85.0
4644,tt3833520,54.0
4645,tt1213929,56.0
4646,tt1640680,91.0
4647,tt0160484,8.0
4648,tt5231992,80.0
4649,tt0833557,70.0
4650,tt0457510,40.0
4651,tt2461150,34.0
4652,tt3534282,29.0
4653,tt0374900,71.0
4654,tt1161418,19.0
4655,tt4400994,79.0
4656,tt2094155,74.0
4657,tt6423886,83.0
4658,tt0066516,81.0
4659,tt3084028,0.0
4660,tt0162236,45.0
4661,tt3748918,67.0
4662,tt5622520,60.0
4663,tt6087434,75.0
4664,tt2076372,75.0
4665,tt3854104,64.0
4666,tt0115683,4.0
4667,tt5352846,27.0
4668,tt2077721,57.0
4669,tt5792656,24.0
4670,tt3467914,67.0
4671,tt3619070,38.0
4672,tt0828393,15.0
4673,tt2776878,77.0
4674,tt0912590,80.0
4675,tt3517044,47.0
4676,tt0417614,67.0
4677,tt0084784,71.0
4678,tt1850457,60.0
4679,tt1981677,80.0
4680,tt2334593,31.0
4681,tt3179568,34.0
4682,tt7074886,60.0
4683,tt1193138,91.0
4684,tt1625346,80.0
4685,tt1967545,35.0
4686,tt0467406,94.0
4687,tt5610554,87.0
4688,tt0427944,86.0
4689,tt0250266,80.0
4690,tt0443564,47.0
4691,tt5994166,54.0
4692,tt2076346,100.0
4693,tt0790657,9.0
4694,tt1334512,27.0
4695,tt3009772,45.0
4696,tt0343449,0.0
4697,tt3387542,10.0
4698,tt1649443,68.0
4699,tt1437358,91.0
4700,tt1590193,56.0
4701,tt2024469,62.0
4702,tt4052882,78.0
4703,tt1148204,56.0
4704,tt1401152,54.0
4705,tt2199571,59.0
4706,tt0397065,26.0
4707,tt0473360,39.0
4708,tt1368491,88.0
4709,tt1590764,8.0
4710,tt1453403,0.0
4711,tt2417712,43.0
4712,tt0377818,14.0
4713,tt0835418,8.0
4714,tt2316810,40.0
4715,tt0465440,52.0
4716,tt1144551,65.0
4717,tt0101726,9.0
4718,tt0436689,77.0
4719,tt1793223,63.0
4720,tt10540242,26.0
4721,tt3062742,71.0
4722,tt0098546,64.0
4723,tt1790886,66.0
4724,tt3203606,74.0
4725,tt0134618,37.0
4726,tt0427152,42.0
4727,tt0145660,52.0
4728,tt0290002,39.0
4729,tt0212338,84.0
4730,tt6394270,69.0
4731,tt0118655,71.0
4732,tt0156812,73.0
4733,tt0283084,60.0
4734,tt0349710,41.0
4735,tt0081480,72.0
4736,tt1869759,92.0
4737,tt4135844,97.0
4738,tt4131800,46.0
4739,tt0109934,89.0
4740,tt0386669,17.0
4741,tt0052619,67.0
4742,tt0047580,60.0
4743,tt0040495,89.0
4744,tt0038622,67.0
4745,tt0046435,91.0
4746,tt0045891,84.0
4747,tt0043041,100.0
4748,tt0038107,92.0
4749,tt0043972,92.0
4750,tt0036431,71.0
4751,tt0024844,100.0
4752,tt0044762,43.0
4753,tt3190158,29.0
4754,tt0287963,50.0
4755,tt3647498,89.0
4756,tt0095800,93.0
4757,tt0215750,53.0
4758,tt2909116,67.0
4759,tt1701210,11.0
4760,tt0338512,78.0
4761,tt0120102,60.0
4762,tt0082484,86.0
4763,tt0053472,97.0
4764,tt0058898,91.0
4765,tt0057345,93.0
4766,tt0116334,50.0
4767,tt0061473,95.0
4768,tt0790636,93.0
4769,tt0962736,76.0
4770,tt1172049,53.0
4771,tt2305051,88.0
4772,tt1550312,64.0
4773,tt1565958,86.0
4774,tt0344510,78.0
4775,tt0211915,89.0
4776,tt1024257,30.0
4777,tt0143422,29.0
4778,tt0047892,97.0
4779,tt0054821,97.0
4780,tt0065531,95.0
4781,tt4080956,92.0
4782,tt1464783,88.0
4783,tt1590157,39.0
4784,tt0081534,61.0
4785,tt0088206,9.0
4786,tt0072750,33.0
4787,tt0089961,20.0
4788,tt0077766,58.0
4789,tt0119210,32.0
4790,tt1210039,52.0
4791,tt7215388,78.0
4792,tt0302889,38.0
4793,tt0847520,0.0
4794,tt0165874,33.0
4795,tt5666304,78.0
4796,tt11388406,70.0
4797,tt2581244,44.0
