tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,movie_title,tomatometer_status,Rotten Tomatoes rating
tt2235695,2020,6.0,Rebecca,,,,
tt2235779,2014,5.1,The Quiet Ones,m/the_quiet_ones_2013,The Quiet Ones,Rotten,37.0
tt2236054,2013,6.6,Mystery Road,m/mystery_road_2013,Mystery Road,Fresh,92.0
tt2237324,2018,5.2,Bent,,,,
tt2238032,2016,5.6,Skiptrace,m/skiptrace,Skiptrace,Rotten,38.0
tt2238050,2014,6.4,White Bird in a Blizzard,m/white_bird_in_a_blizzard,White Bird in a Blizzard,Rotten,54.0
tt2239822,2017,6.4,Valerian and the City of a Thousand Planets,m/valerian_and_the_city_of_a_thousand_planets,Valerian and the City of a Thousand Planets,Rotten,48.0
tt2239832,2014,5.7,Think Like a Man Too,m/think_like_a_man_too,Think Like a Man Too,Rotten,22.0
tt2241351,2016,6.5,Money Monster,m/money_monster,Money Monster,Rotten,59.0
tt2241605,2013,6.3,Thesis on a Homicide,,,,
tt2243389,2013,5.6,I'm So Excited!,m/im_so_excited,I'm So Excited!,Rotten,49.0
tt2243537,2013,5.0,A Haunted House,m/a_haunted_house,A Haunted House,Rotten,9.0
tt2244901,2013,5.7,I Give It a Year,m/i_give_it_a_year,I Give It a Year,Rotten,51.0
tt2245003,2015,6.8,Miss You Already,m/miss_you_already,Miss You Already,Fresh,71.0
tt2245084,2014,7.8,Big Hero 6,m/big_hero_6,Big Hero 6,Certified-Fresh,89.0
tt2245084,2014,7.8,Big Hero 6,m/big_hero_6,Big Hero 6,Certified-Fresh,89.0
tt2245171,2014,6.2,The Cut,,,,
tt2246565,2014,7.5,An Honest Liar,,,,
tt2246565,2014,7.5,An Honest Liar,,,,
tt2246837,2012,6.1,Maattrraan,,,,
tt2247476,2014,6.6,When the Game Stands Tall,,,,
tt2247692,2012,4.9,2016: Obama's America,m/2016_obamas_america,2016: Obama's America,Rotten,26.0
tt2247692,2012,4.9,2016: Obama's America,m/2016_obamas_america,2016: Obama's America,Rotten,26.0
tt2249221,2013,6.7,Zulu,,,,
tt2250912,2017,7.4,Spider-Man: Homecoming,m/spider_man_homecoming,Spider-Man: Homecoming,Certified-Fresh,92.0
tt2251281,2014,5.6,Dark Was the Night,,,,
tt2258281,2012,7.5,Beyond the Hills,,,,
tt2258337,2012,7.7,Eega,,,,
tt2258858,2012,7.5,Wadjda,m/wadjda_2013,Wadjda,Certified-Fresh,99.0
tt2261287,2016,6.7,Leap!,,,,
tt2261287,2016,6.7,Leap!,,,,
tt2261287,2016,6.7,Leap!,,,,
tt2261287,2016,6.7,Leap!,,,,
tt2261331,2014,6.4,Black Sea,m/black_sea,Black Sea,Certified-Fresh,80.0
tt2261749,2013,7.2,The Gilded Cage,,,,
tt2262227,2014,7.2,The Book of Life,m/the_book_of_life_2014,The Book of Life,Certified-Fresh,82.0
tt2262315,2016,6.3,The Good Neighbor,m/the_good_neighbor_2016,The Good Neighbor,Rotten,29.0
tt2263944,2013,7.1,Dragon Ball Z: Battle of Gods,,,,
tt2265171,2014,7.9,The Raid 2,m/the_raid_2,The Raid 2,Certified-Fresh,81.0
tt2265398,2013,6.1,Drinking Buddies,m/drinking_buddies_2013,Drinking Buddies,Certified-Fresh,83.0
tt2265534,2013,5.6,The Lifeguard,m/the_lifeguard,The Lifeguard,Rotten,16.0
tt2267968,2016,7.1,Kung Fu Panda 3,m/kung_fu_panda_3,Kung Fu Panda 3,Certified-Fresh,87.0
tt2267968,2016,7.1,Kung Fu Panda 3,m/kung_fu_panda_3,Kung Fu Panda 3,Certified-Fresh,87.0
tt2267998,2014,8.1,Gone Girl,m/gone_girl,Gone Girl,Certified-Fresh,87.0
tt2268016,2015,5.6,Magic Mike XXL,m/magic_mike_xxl,Magic Mike XXL,Fresh,65.0
tt2268458,2013,6.6,These Final Hours,m/these_final_hours,These Final Hours,Certified-Fresh,84.0
tt2271563,2015,6.3,Forsaken,m/forsaken_2016,Forsaken,Rotten,42.0
tt2273657,2015,6.3,True Story,m/true_story_2014,True Story,Rotten,45.0
tt2274570,2013,5.7,Bad Milo,,,,
tt2274648,2019,5.2,Hellboy,m/hellboy_2019,Hellboy,Rotten,18.0
tt2275946,2014,6.4,Redirected,,,,
tt2277860,2016,7.3,Finding Dory,m/finding_dory,Finding Dory,Certified-Fresh,94.0
tt2277860,2016,7.3,Finding Dory,m/finding_dory,Finding Dory,Certified-Fresh,94.0
tt2278388,2014,8.1,The Grand Budapest Hotel,m/the_grand_budapest_hotel,The Grand Budapest Hotel,Certified-Fresh,91.0
tt2278871,2013,7.7,Blue Is the Warmest Colour,,,,
tt2279339,2015,5.8,Love the Coopers,m/love_the_coopers,Love the Coopers,Rotten,18.0
tt2279373,2015,6.0,The SpongeBob Movie: Sponge Out of Water,m/the_spongebob_movie_sponge_out_of_water,The SpongeBob Movie: Sponge Out of Water,Certified-Fresh,81.0
tt2279373,2015,6.0,The SpongeBob Movie: Sponge Out of Water,m/the_spongebob_movie_sponge_out_of_water,The SpongeBob Movie: Sponge Out of Water,Certified-Fresh,81.0
tt2281159,2013,5.3,Contracted,m/contracted,Contracted,Rotten,53.0
tt2281587,2014,6.4,Muppets Most Wanted,m/muppets_most_wanted,Muppets Most Wanted,Certified-Fresh,80.0
tt2282016,2014,5.7,The Possession of Michael King,,,,
tt2283336,2019,5.6,Men in Black: International,,,,
tt2283362,2017,6.9,Jumanji: Welcome to the Jungle,m/jumanji_welcome_to_the_jungle,Jumanji: Welcome to the Jungle,Certified-Fresh,76.0
tt2283748,2012,8.1,OMG: Oh My God!,,,,
tt2286990,2013,6.1,The Right Kind of Wrong,m/the_right_kind_of_wrong,The Right Kind of Wrong,Rotten,17.0
tt2290553,2014,5.4,Northmen - A Viking Saga,,,,
tt2290828,2012,7.6,Road to Ninja - Naruto the Movie,,,,
tt2290840,2012,7.8,Masquerade,,,,
tt2291540,2017,6.2,My Friend Dahmer,m/my_friend_dahmer,My Friend Dahmer,Certified-Fresh,86.0
tt2292959,2013,3.8,The Canyons,m/the_canyons_2013,The Canyons,Rotten,21.0
tt2293640,2015,6.4,Minions,m/minions,Minions,Rotten,55.0
tt2294449,2014,7.0,22 Jump Street,m/22_jump_street,22 Jump Street,Certified-Fresh,85.0
tt2294449,2014,7.0,22 Jump Street,m/22_jump_street,22 Jump Street,Certified-Fresh,85.0
tt2294473,2012,6.6,Lesson of the Evil,,,,
tt2294629,2013,7.4,Frozen,m/frozen_2013,Frozen,Certified-Fresh,90.0
tt2294629,2013,7.4,Frozen,m/frozen_2013,Frozen,Certified-Fresh,90.0
tt2295722,2014,5.7,Falcon Rising,m/falcon_rising,Falcon Rising,Rotten,43.0
tt2296697,2013,5.7,Concussion,m/concussion_2013,Concussion,Certified-Fresh,75.0
tt2296777,2018,5.2,Sherlock Gnomes,m/sherlock_gnomes,Sherlock Gnomes,Rotten,27.0
tt2299842,2012,7.1,Pieta,m/pieta_2013,Pieta,Certified-Fresh,72.0
tt2300975,2014,5.4,Jessabelle,m/jessabelle,Jessabelle,Rotten,28.0
tt2301155,2013,6.0,Shootout at Wadala,,,,
tt2302755,2013,6.5,Olympus Has Fallen,m/olympus_has_fallen_2013,Olympus Has Fallen,Rotten,49.0
tt2302966,2015,7.3,I,,,,
tt2304426,2013,7.3,The Selfish Giant,m/the_selfish_giant_2013,The Selfish Giant,Certified-Fresh,98.0
tt2304655,2012,7.1,Gabbar Singh,,,,
tt2304771,2013,7.1,Mandela: Long Walk to Freedom,m/mandela_long_walk_to_freedom,Mandela: Long Walk to Freedom,Fresh,61.0
tt2304933,2016,5.2,The 5th Wave,m/the_fifth_wave,The 5th Wave,Rotten,15.0
tt2304953,2014,5.7,Reasonable Doubt,,,,
tt2305051,2014,7.1,Wild,m/wild_2014,Wild,Certified-Fresh,88.0
tt2306745,2013,7.8,Sound City,m/sound_city,Sound City,Certified-Fresh,100.0
tt2308773,2012,6.5,Ishaqzaade,,,,
tt2309021,2013,5.9,We Are What We Are,m/we_are_what_we_are_2013,We Are What We Are,Certified-Fresh,86.0
tt2309224,2013,6.8,Big Bad Wolves,,,,
tt2309224,2013,6.8,Big Bad Wolves,,,,
tt2309260,2015,4.2,The Gallows,,,,
tt2309260,2015,4.2,The Gallows,,,,
tt2309600,2013,6.3,Singam 2,,,,
tt2309764,2014,5.7,Singham Returns,,,,
tt2310332,2014,7.4,The Hobbit: The Battle of the Five Armies,m/the_hobbit_the_battle_of_the_five_armies,The Hobbit: The Battle of the Five Armies,Rotten,59.0
tt2312718,2013,6.5,Homefront,m/homefront,Homefront,Rotten,43.0
tt2312890,2013,5.7,Afternoon Delight,m/afternoon_delight_2013,Afternoon Delight,Fresh,66.0
tt2314824,2014,4.4,Behaving Badly,m/behaving_badly_2014,Behaving Badly,Rotten,0.0
tt2315152,2012,7.2,A Werewolf Boy,,,,
tt2315582,2016,6.2,Una,m/una_2017,Una,Certified-Fresh,76.0
tt2315596,2018,6.2,Galveston,m/galveston,Galveston,Fresh,73.0
tt2316204,2017,6.4,Alien: Covenant,m/alien_covenant,Alien: Covenant,Fresh,65.0
tt2316411,2013,6.9,Enemy,m/enemy_2013,Enemy,Certified-Fresh,70.0
tt2316801,2014,6.4,Beauty and the Beast,,,,
tt2317225,2013,6.0,The Machine,m/the_machine_2013,The Machine,Fresh,79.0
tt2317337,2012,7.8,Vicky Donor,,,,
tt2318092,2014,6.2,Endless Love,m/endless_love_2014,Endless Love,Rotten,16.0
tt2318527,2013,4.9,Hell Baby,m/hell_baby_2013,Hell Baby,Rotten,31.0
tt2318527,2013,4.9,Hell Baby,m/hell_baby_2013,Hell Baby,Rotten,31.0
tt2318625,2012,7.5,Out in the Dark,m/out_in_the_dark,Out in the Dark,Fresh,79.0
tt2319580,2013,7.0,The Grand Seduction,m/the_grand_seduction,The Grand Seduction,Rotten,59.0
tt2321163,2013,6.3,ABCD (Any Body Can Dance),,,,
tt2321341,2016,3.9,House of Bodies,,,,
tt2321341,2016,3.9,House of Bodies,,,,
tt2321405,2016,7.7,My Life as a Zucchini,,,,
tt2321549,2014,6.8,The Babadook,m/the_babadook,The Babadook,Certified-Fresh,98.0
tt2322441,2015,4.1,Fifty Shades of Grey,m/fifty_shades_of_grey,Fifty Shades of Grey,Rotten,25.0
tt2325915,1996,8.6,Poove Unakkaga,,,,
tt2325977,2015,5.2,Strangerland,m/strangerland_2015,Strangerland,Rotten,41.0
tt2326554,2014,6.9,A Girl Walks Home Alone at Night,m/a_girl_walks_home_alone_at_night,A Girl Walks Home Alone at Night,Certified-Fresh,96.0
tt2326612,2014,5.9,The Captive,m/the_captive_2014,The Captive,Rotten,30.0
tt2328900,2018,6.3,Mary Queen of Scots,m/mary_queen_of_scots,Mary Queen of Scots,Fresh,62.0
tt2330322,2012,6.3,The Conspiracy,m/the_conspiracy_2013,The Conspiracy,Fresh,88.0
tt2330866,2012,6.8,The Thieves,,,,
tt2331047,2017,6.1,Rememory,m/rememory,Rememory,Rotten,25.0
tt2331143,2013,7.8,"Like Father, Like Son",m/like_father_like_son_2013,"Like Father, Like Son",Certified-Fresh,87.0
tt2332579,2013,5.8,Crystal Fairy & the Magical Cactus,,,,
tt2333784,2014,6.1,The Expendables 3,m/the_expendables_3,The Expendables 3,Rotten,32.0
tt2333804,2013,6.0,The Zero Theorem,m/the_zero_theorem,The Zero Theorem,Rotten,49.0
tt2334649,2013,7.5,Fruitvale Station,m/fruitvale_station,Fruitvale Station,Certified-Fresh,94.0
tt2334733,2014,5.7,Madame Bovary,m/madame_bovary_2014,Madame Bovary,Rotten,43.0
tt2334871,2017,4.6,Snatched,m/snatched_2017,Snatched,Rotten,36.0
tt2334873,2013,7.3,Blue Jasmine,m/blue_jasmine,Blue Jasmine,Certified-Fresh,91.0
tt2334879,2013,6.3,White House Down,m/white_house_down,White House Down,Rotten,52.0
tt2338151,2014,8.1,PK,,,,
tt2338424,2015,6.2,Tumbledown,m/tumbledown_2016,Tumbledown,Fresh,70.0
tt2339741,2014,4.8,The Woman in Black 2: Angel of Death,,,,
tt2343793,2013,6.3,Third Person,m/third_person,Third Person,Rotten,25.0
tt2344678,2013,1.7,Himmatwala,,,,
tt2345112,2013,6.4,Parkland,m/parkland,Parkland,Rotten,50.0
tt2345567,2013,5.9,Haunter,m/haunter_2013,Haunter,Rotten,56.0
tt2345737,2014,6.4,The Rover,m/the_rover,The Rover,Fresh,66.0
tt2345759,2017,5.4,The Mummy,m/the_mummy_2017,The Mummy,Rotten,16.0
tt2347497,2012,5.2,Silent Night,m/silent_night_2010,Silent Night,Fresh,64.0
tt2347569,2012,7.4,Frances Ha,m/frances_ha,Frances Ha,Certified-Fresh,92.0
tt2349144,2015,6.4,Mississippi Grind,m/mississippi_grind,Mississippi Grind,Certified-Fresh,91.0
tt2349144,2015,6.4,Mississippi Grind,m/mississippi_grind,Mississippi Grind,Certified-Fresh,91.0
tt2350496,2013,7.8,The Lunchbox,m/the_lunchbox,The Lunchbox,Certified-Fresh,97.0
tt2350892,2014,5.8,Bad Country,,,,
tt2351310,2013,6.6,Flu,,,,
tt2352802,2013,5.4,Goodbye World,m/goodbye_world,Goodbye World,Rotten,27.0
tt2353767,2013,7.0,"1,000 Times Good Night",m/1000_times_good_night,"1,000 Times Good Night",Fresh,71.0
tt2355495,2014,6.5,Barefoot,m/barefoot_2014,Barefoot,Rotten,17.0
tt2356180,2013,8.2,Bhaag Milkha Bhaag,,,,
tt2357129,2013,6.0,Jobs,m/jobs,Jobs,Rotten,28.0
tt2357291,2014,6.3,Rio 2,m/rio_2,Rio 2,Rotten,48.0
tt2357377,2013,6.6,The Berlin File,,,,
tt2358592,2013,8.3,Lucia,,,,
tt2358891,2013,7.7,The Great Beauty,m/the_great_beauty,The Great Beauty,Certified-Fresh,91.0
tt2358911,2012,7.7,Berserk: The Golden Age Arc II - The Battle for Doldrey,,,,
tt2358913,2013,7.8,Berserk: The Golden Age Arc III - The Advent,,,,
tt2358925,2015,5.4,Unfinished Business,m/unfinished_business_2015,Unfinished Business,Rotten,10.0
tt2359024,2013,7.1,Blue Ruin,m/blue_ruin,Blue Ruin,Certified-Fresh,96.0
tt2359810,2013,7.6,Raanjhanaa,,,,
tt2361509,2015,7.1,The Intern,m/the_intern,The Intern,Fresh,60.0
tt2363213,2013,5.9,Ragnarok,m/gaten_ragnarok,Ragnarok,Fresh,69.0
tt2364841,2013,5.6,Runner Runner,m/runner_runner,Runner Runner,Rotten,8.0
tt2364897,2016,3.9,The Disappointments Room,m/the_disappointments_room,The Disappointments Room,Rotten,0.0
tt2364975,2013,7.1,We Are the Best!,m/we_are_the_best,We Are the Best!,Certified-Fresh,96.0
tt2365580,2019,6.5,"Where'd You Go, Bernadette",m/whered_you_go_bernadette,"Where'd You Go, Bernadette",Rotten,49.0
tt2366450,2012,7.5,Stories We Tell,m/stories_we_tell,Stories We Tell,Certified-Fresh,94.0
tt2366608,2014,5.7,Lost River,m/lost_river_2015,Lost River,Rotten,31.0
tt2368254,2018,6.7,A Private War,m/a_private_war,A Private War,Certified-Fresh,88.0
tt2368553,2013,6.0,Assault on Wall Street,,,,
tt2368619,2016,6.3,The Take,,,,
tt2368672,2013,7.1,Minuscule: Valley of the Lost Ants,,,,
tt2368672,2013,7.1,Minuscule: Valley of the Lost Ants,,,,
tt2368749,2012,7.1,After Lucia,m/after_lucia_2012,After Lucia,Fresh,86.0
tt2369135,2014,6.4,Need for Speed,,,,
tt2369154,2013,5.2,R... Rajkumar,,,,
tt2369317,2014,4.9,Space Station 76,m/space_station_76,Space Station 76,Fresh,68.0
tt2369396,2013,5.5,Bounty Killer,m/bounty_killer_2013,Bounty Killer,Rotten,59.0
tt2370248,2013,7.9,Short Term 12,m/short_term_12_2013,Short Term 12,Certified-Fresh,98.0
tt2372222,2014,5.3,Kick,,,,
tt2372251,2018,5.0,Down a Dark Hall,,,,
tt2372678,2014,6.9,2 States,,,,
tt2374902,2013,7.0,Metalhead,,,,
tt2375379,2012,7.8,One Piece Film Z,,,,
tt2375559,2014,8.0,1: Nenokkadine,,,,
tt2375574,2013,6.2,A Field in England,m/a_field_in_england,A Field in England,Certified-Fresh,86.0
tt2375605,2012,8.2,The Act of Killing,,,,
tt2375605,2012,8.2,The Act of Killing,,,,
tt2375605,2012,8.2,The Act of Killing,,,,
tt2376218,2014,5.8,The Forger,m/the_forger_2014,The Forger,Rotten,9.0
tt2377322,2014,6.2,Deliver Us from Evil,m/deliver_us_from_evil_2014,Deliver Us from Evil,Rotten,29.0
tt2377938,2013,8.0,Special 26,,,,
tt2378507,2017,7.1,The Glass Castle,m/the_glass_castle_2017,The Glass Castle,Rotten,52.0
tt2379713,2015,6.8,Spectre,m/spectre_2015,Spectre,Fresh,63.0
tt2380247,2012,7.7,The Central Park Five,,,,
tt2380247,2012,7.7,The Central Park Five,,,,
tt2380247,2012,7.7,The Central Park Five,,,,
tt2380307,2017,8.4,Coco,m/coco_2017,Coco,Certified-Fresh,97.0
tt2380307,2017,8.4,Coco,m/coco_2017,Coco,Certified-Fresh,97.0
tt2380331,2013,6.6,Words and Pictures,,,,
tt2381111,2015,7.5,Brooklyn,m/brooklyn,Brooklyn,Certified-Fresh,97.0
tt2381249,2015,7.4,Mission: Impossible - Rogue Nation,m/mission_impossible_rogue_nation,Mission: Impossible Rogue Nation,Certified-Fresh,93.0
tt2381335,2014,7.7,Fed Up,m/fed_up_2014,Fed Up,Certified-Fresh,81.0
tt2381941,2015,6.6,Focus,m/focus_2014,Focus,Rotten,56.0
tt2381941,2015,6.6,Focus,m/focus_2014,Focus,Rotten,56.0
tt2381991,2016,6.1,The Huntsman: Winter's War,m/the_huntsman_winters_war,The Huntsman: Winter's War,Rotten,19.0
tt2382009,2013,6.6,Nymphomaniac: Vol. II,,,,
tt2382298,2014,7.8,Life Itself,,,,
tt2382320,2021,7.3,No Time to Die,,,,
tt2382396,2013,6.8,Joe,m/joe_2013,Joe,Certified-Fresh,85.0
tt2383068,2013,6.1,The Sacrament,m/the_sacrament,The Sacrament,Fresh,63.0
tt2385104,2013,7.2,D-Day,,,,
tt2386237,2018,4.8,Malevolent,m/malevolent_2018,Malevolent,Rotten,38.0
tt2386278,2013,5.2,Haunt,m/haunt_2013,Haunt,Rotten,39.0
tt2386404,2015,6.3,He Never Died,,,,
tt2386490,2019,7.4,How to Train Your Dragon: The Hidden World,m/how_to_train_your_dragon_the_hidden_world,How to Train Your Dragon: The Hidden World,Certified-Fresh,90.0
tt2387408,2013,5.2,The Damned,,,,
tt2387433,2013,6.3,Dark Skies,m/dark_skies_2013,Dark Skies,Rotten,41.0
tt2387499,2016,5.9,Keeping Up with the Joneses,,,,
tt2387559,2013,6.3,Delivery Man,m/delivery_man,Delivery Man,Rotten,39.0
tt2388637,2013,6.4,Ain't Them Bodies Saints,m/aint_them_bodies_saints_2013,Ain't Them Bodies Saints,Certified-Fresh,77.0
tt2388715,2013,6.5,Oculus,m/oculus,Oculus,Certified-Fresh,74.0
tt2388771,2018,6.5,Mowgli: Legend of the Jungle,m/mowgli_legend_of_the_jungle,Mowgli: Legend of the Jungle,Rotten,53.0
tt2389182,2013,6.7,Cheap Thrills,m/cheap_thrills_2013,Cheap Thrills,Certified-Fresh,88.0
tt2390237,2014,6.2,Cuban Fury,,,,
tt2390361,2013,7.0,Enough Said,m/enough_said_2013,Enough Said,Certified-Fresh,95.0
tt2392326,2013,6.4,Le Week-end,,,,
tt2392672,2014,6.9,Reality,,,,
tt2393827,2015,5.4,Howl,,,,
tt2393845,2014,5.8,Kill Me Three Times,m/kill_me_three_times,Kill Me Three Times,Rotten,16.0
tt2395385,2013,5.5,+1,m/1_2013,+1,Fresh,82.0
tt2395417,2013,7.4,Still Life,,,,
tt2395427,2015,7.3,Avengers: Age of Ultron,m/avengers_age_of_ultron,Avengers: Age of Ultron,Certified-Fresh,76.0
tt2395469,2019,7.9,Gully Boy,,,,
tt2396224,2012,8.2,It's Such a Beautiful Day,,,,
tt2396566,2013,7.4,20 Feet from Stardom,,,,
tt2396589,2017,7.4,Mudbound,m/mudbound,Mudbound,Certified-Fresh,97.0
tt2397461,2021,5.9,Clifford the Big Red Dog,,,,
tt2397535,2014,7.4,Predestination,m/predestination,Predestination,Certified-Fresh,83.0
tt2397535,2014,7.4,Predestination,m/predestination,Predestination,Certified-Fresh,83.0
tt2398149,2019,7.2,An Officer and a Spy,,,,
tt2398241,2017,5.9,Smurfs: The Lost Village,m/smurfs_the_lost_village,Smurfs: The Lost Village,Rotten,40.0
tt2398249,2014,5.6,They Came Together,m/they_came_together,They Came Together,Fresh,68.0
tt2400463,2015,6.6,The Invitation,m/the_invitation,The Invitation,Certified-Fresh,88.0
tt2401097,2015,5.6,Tracers,m/tracers,Tracers,Rotten,24.0
tt2401621,2012,7.5,De Marathon,,,,
tt2401807,2014,5.0,Rage,m/tokarev_2014,Rage,Rotten,12.0
tt2401878,2015,7.2,Anomalisa,m/anomalisa,Anomalisa,Certified-Fresh,92.0
tt2401878,2015,7.2,Anomalisa,m/anomalisa,Anomalisa,Certified-Fresh,92.0
tt2402085,2013,5.7,Jimi: All Is by My Side,m/jimi_all_is_by_my_side,Jimi: All Is by My Side,Fresh,67.0
tt2402101,2015,6.2,Dark Places,m/dark_places_2015,Dark Places,Rotten,23.0
tt2402105,2013,6.1,Dom Hemingway,m/dom_hemingway,Dom Hemingway,Rotten,56.0
tt2402157,2014,6.2,The November Man,m/the_november_man,The November Man,Rotten,35.0
tt2402927,2015,7.2,Carol,m/carol,Carol,Certified-Fresh,94.0
tt2403021,2013,5.3,The Green Inferno,m/the_green_inferno,The Green Inferno,Rotten,38.0
tt2403029,2013,3.2,The Starving Games,m/the_starving_games,The Starving Games,Rotten,0.0
tt2403029,2013,3.2,The Starving Games,m/the_starving_games,The Starving Games,Rotten,0.0
tt2404181,2013,7.3,Belle,m/belle_2014,Belle,Certified-Fresh,84.0
tt2404233,2016,5.4,Gods of Egypt,,,,
tt2404311,2013,6.3,The Family,m/the_family_2013,The Family,Rotten,28.0
tt2404425,2015,7.3,Woman in Gold,m/woman_in_gold,Woman in Gold,Rotten,57.0
tt2404435,2016,6.8,The Magnificent Seven,m/the_magnificent_seven_2016,The Magnificent Seven,Fresh,64.0
tt2404461,2013,7.7,The Past,,,,
tt2404463,2013,6.6,The Heat,m/the_heat,The Heat,Fresh,66.0
tt2404465,2019,6.8,Troop Zero,,,,
tt2404465,2019,6.8,Troop Zero,,,,
tt2404738,2013,6.4,Witching and Bitching,m/witching_and_bitching,Witching and Bitching,Fresh,86.0
tt2406252,2013,7.1,Venus in Fur,m/venus_in_fur,Venus in Fur,Certified-Fresh,88.0
tt2406566,2017,6.7,Atomic Blonde,m/atomic_blonde_2017,Atomic Blonde,Certified-Fresh,78.0
tt2409302,2013,7.1,Why Don't You Play in Hell?,m/why_dont_you_play_in_hell,Why Don't You Play in Hell?,Certified-Fresh,80.0
tt2409818,2014,5.1,Open Windows,m/open_windows_2013,Open Windows,Rotten,42.0
tt2414766,2013,6.7,Frequencies,,,,
tt2415458,2015,7.0,The Wolfpack,m/the_wolfpack,The Wolfpack,Certified-Fresh,86.0
tt2417712,2017,5.8,Goon: Last of the Enforcers,m/goon_last_of_the_enforcers,Goon: Last of the Enforcers,Rotten,43.0
tt2418558,2013,6.0,Ruby Red,,,,
tt2420756,2014,6.0,Night of the Wolf,,,,
tt2424988,2015,7.1,Gabbar Is Back,,,,
tt2425486,2013,6.9,Gloria,m/gloria_2012,Gloria,Certified-Fresh,99.0
tt2429074,2013,5.9,G.B.F.,m/gbf_2013,G.B.F.,Certified-Fresh,80.0
tt2431286,2013,7.6,Philomena,m/philomena,Philomena,Certified-Fresh,90.0
tt2436386,2015,6.3,Project Almanac,m/project_almanac,Project Almanac,Rotten,36.0
tt2436516,2013,6.6,Go Goa Gone,,,,
tt2436516,2013,6.6,Go Goa Gone,,,,
tt2436682,2016,5.8,The Duel,m/the_duel_2016,The Duel,Rotten,26.0
tt2438644,2013,7.2,Department Q: The Keeper of Lost Causes,,,,
tt2446042,2014,6.0,Taken 3,m/taken_3,Taken 3,Rotten,13.0
tt2446980,2015,6.6,Joy,m/joy_2014,Joy,Fresh,61.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2450186,2013,6.0,V/H/S/2,m/s_vhs,V/H/S/2,Fresh,70.0
tt2452042,2015,7.0,The Peanuts Movie,m/the_peanuts_movie,The Peanuts Movie,Certified-Fresh,87.0
tt2452150,2021,6.6,Respect,,,,
tt2452200,2014,6.4,Son of a Gun,m/son_of_a_gun_2015,Son of a Gun,Fresh,62.0
tt2452244,2019,5.9,Isn't It Romantic,m/isnt_it_romantic_2019,Isn't It Romantic,Fresh,70.0
tt2452254,2014,6.7,Clouds of Sils Maria,m/clouds_of_sils_maria,Clouds of Sils Maria,Certified-Fresh,90.0
tt2452386,2016,7.3,The Fundamentals of Caring,m/the_fundamentals_of_caring,The Fundamentals of Caring,Fresh,77.0
tt2458106,2013,6.1,Ninja: Shadow of a Tear,m/ninja_shadow_of_a_tear,Ninja: Shadow of a Tear,Fresh,100.0
tt2458776,2014,7.3,Bears,,,,
tt2458776,2014,7.3,Bears,,,,
tt2458776,2014,7.3,Bears,,,,
tt2458948,2021,8.0,Evangelion: 3.0+1.01 Thrice Upon a Time,,,,
tt2458948,2021,8.0,Evangelion: 3.0+1.01 Thrice Upon a Time,,,,
tt2458948,2021,8.0,Evangelion: 3.0+1.01 Thrice Upon a Time,,,,
tt2458948,2021,8.0,Evangelion: 3.0+1.01 Thrice Upon a Time,,,,
tt2458948,2021,8.0,Evangelion: 3.0+1.01 Thrice Upon a Time,,,,
tt2459156,2014,7.0,Copenhagen,,,,
tt2461132,2014,4.9,Happy New Year,,,,
tt2461150,2016,5.8,Masterminds,m/masterminds_2016,Masterminds,Rotten,34.0
tt2461520,2015,5.9,Man Down,m/man_down,Man Down,Rotten,16.0
tt2463208,2022,6.7,The Adam Project,,,,
tt2463288,2014,6.0,Walk of Shame,,,,
tt2463512,2013,6.1,Hateship Loveship,m/hateship_loveship,Hateship Loveship,Rotten,50.0
tt2465140,2014,5.4,The Single Moms Club,m/the_single_moms_club,The Single Moms Club,Rotten,18.0
tt2465146,2014,5.8,And So It Goes,m/and_so_it_goes,And So It Goes,Rotten,18.0
tt2465578,2013,7.2,Human Capital,m/human_capital,Human Capital,Certified-Fresh,81.0
tt2467046,2014,3.1,Left Behind,m/left_behind_2014,Left Behind,Rotten,1.0
tt2468774,2012,7.0,Confession of Murder,,,,
tt2471640,2012,7.6,The Mountain,,,,
tt2473510,2015,4.6,Paranormal Activity: The Ghost Dimension,m/paranormal_activity_the_ghost_dimension,Paranormal Activity: The Ghost Dimension,Rotten,14.0
tt2473602,2014,6.9,Get on Up,,,,
tt2473682,2014,5.0,Paranormal Activity: The Marked Ones,m/paranormal_activity_the_marked_ones,Paranormal Activity: The Marked Ones,Rotten,39.0
tt2473794,2014,6.8,Mr. Turner,m/mr_turner,Mr. Turner,Certified-Fresh,97.0
tt2474024,2014,5.8,The Last Five Years,,,,
tt2474958,2015,6.0,Kill Your Friends,m/kill_your_friends,Kill Your Friends,Rotten,23.0
tt2474972,2014,4.7,Alien Outpost,m/alien_outpost,Alien Outpost,Rotten,20.0
tt2474976,2015,5.7,The Hallow,,,,
tt2476154,2013,4.4,Grand Masti,,,,
